pValue,smiles,data,neg_log10_affinity_M_1,affinity_uM_1,neg_log10_affinity_M_2,affinity_uM_2,neg_log10_affinity_M_3,affinity_uM_3
7.3,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccc(F)c(F)c3F)c2)C[C@H]1C(=O)NCC(F)(F)F,CYP3a4_ic50,8.4061918258667,0.003924715442410726,8.4061918258667,0.003924715442410726,8.4061918258667,0.003924715442410726
4.24,CCCCOc1ccc(-c2cnco2)cc1,CYP3a4_ic50,5.090037822723389,8.127597298051427,5.090037822723389,8.127597298051427,5.090037822723389,8.127597298051427
7.3,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccc(Cl)cc3)c2)C[C@H]1C(=O)NCC(F)(F)F,CYP3a4_ic50,8.513337135314941,0.0030666404840406143,8.513337135314941,0.0030666404840406143,8.513337135314941,0.0030666404840406143
4.15,CCCCOc1ccc(-c2cc[nH]n2)cc1,CYP3a4_ic50,4.112226486206055,77.22777343171101,4.112226486206055,77.22777343171101,4.112226486206055,77.22777343171101
6.94,CCCCOc1ccc(-n2cncc2C)cc1,CYP3a4_ic50,3.198850631713867,632.6293962093341,3.198850631713867,632.6293962093341,3.198850631713867,632.6293962093341
4.18,CCCCc1ccc(/N=C/NO)c(C)c1,CYP3a4_ic50,3.9297614097595215,117.55431908294922,3.9297614097595215,117.55431908294922,3.9297614097595215,117.55431908294922
6.37,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccccc3)o2)C[C@H]1C(=O)NCC(F)(F)F,CYP3a4_ic50,8.052688598632812,0.008857504902219234,8.052688598632812,0.008857504902219234,8.052688598632812,0.008857504902219234
6.05,CCCCOc1ccc(-c2c[nH]cn2)cc1,CYP3a4_ic50,3.498288631439209,317.4763426511919,3.498288631439209,317.4763426511919,3.498288631439209,317.4763426511919
4.35,CCCCOc1ccc(-c2ncc[nH]2)cc1,CYP3a4_ic50,4.744686126708984,18.001714649564317,4.744686126708984,18.001714649564317,4.744686126708984,18.001714649564317
5.04,CCCCOc1ccc(-n2cnc(C)c2)cc1,CYP3a4_ic50,4.492531776428223,32.17127133551173,4.492531776428223,32.17127133551173,4.492531776428223,32.17127133551173
6.6,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,CYP3a4_ic50,7.259127140045166,0.055064647062729656,7.259127140045166,0.055064647062729656,7.259127140045166,0.055064647062729656
0.0,COc1ccc(CN2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@@H](NC(=O)OCc3csc(C)n3)C(C)C)[C@H](C(=O)NC(C)(C)C)C2)cc1OC,CYP3a4_ic50,7.457733154296875,0.03485514114200432,7.457733154296875,0.03485514114200432,7.457733154296875,0.03485514114200432
4.46,CCc1ncc(COC(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(Cc3ccc(OC)c(OC)c3)C[C@H]2C(=O)NC(C)(C)C)C(C)C)s1,CYP3a4_ic50,6.333329200744629,0.46416330014980445,6.333329200744629,0.46416330014980445,6.333329200744629,0.46416330014980445
5.64,CC(C)c1nc(COC(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(Cc3cccnc3)C[C@H]2C(=O)NC(C)(C)C)C(C)C)cs1,CYP3a4_ic50,7.204815864562988,0.062399934733458326,7.204815864562988,0.062399934733458326,7.204815864562988,0.062399934733458326
5.02,CC(C)c1nc(COC(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(Cc3ccc4c(c3)OCO4)C[C@H]2C(=O)NC(C)(C)C)C(C)C)cs1,CYP3a4_ic50,7.992515563964844,0.010173829052165215,7.992515563964844,0.010173829052165215,7.992515563964844,0.010173829052165215
4.82,CC(C)c1nc(COC(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(Cc3cncs3)C[C@H]2C(=O)NC(C)(C)C)C(C)C)cs1,CYP3a4_ic50,7.1297125816345215,0.07418010066835351,7.1297125816345215,0.07418010066835351,7.1297125816345215,0.07418010066835351
4.92,CC(C)c1nc(COC(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(Cc3cccc4c3COC4)C[C@H]2C(=O)NC(C)(C)C)C(C)C)cs1,CYP3a4_ic50,7.634549140930176,0.023198016824365026,7.634549140930176,0.023198016824365026,7.634549140930176,0.023198016824365026
4.77,CN(C)CCCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,5.802265167236328,1.5766483213920368,5.802265167236328,1.5766483213920368,5.802265167236328,1.5766483213920368
5.7,CCN(CC)CCCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,6.251938343048096,0.5598370761349588,6.251938343048096,0.5598370761349588,6.251938343048096,0.5598370761349588
4.51,Cn1cc(Cc2cn(CC(=O)N(CC(=O)O)Cc3ccc(-c4ccc(C(F)(F)F)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1,CYP3a4_ic50,6.609381198883057,0.2458208981532742,6.609381198883057,0.2458208981532742,6.609381198883057,0.2458208981532742
4.82,Cn1cc(Cc2cn(CC(=O)N(CCN)Cc3ccc(-c4ccc(Cl)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1,CYP3a4_ic50,7.306177139282227,0.04941091095109998,7.306177139282227,0.04941091095109998,7.306177139282227,0.04941091095109998
4.72,Cn1cc(Cc2cn(CC(=O)N(CCO)Cc3ccc(-c4ccc(Cl)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1,CYP3a4_ic50,7.206888198852539,0.062102888614799755,7.206888198852539,0.062102888614799755,7.206888198852539,0.062102888614799755
5.1,CN(C)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,5.808320045471191,1.554819413241864,5.808320045471191,1.554819413241864,5.808320045471191,1.554819413241864
5.0,CN1CCN(CCCN(Cc2ccc(-c3ccc(Cl)cc3)cc2)C(=O)Cn2cc(Cc3cnn(C)c3)c(=O)nc2SCc2ccc(F)cc2)CC1,CYP3a4_ic50,6.637019634246826,0.23066429041349,6.637019634246826,0.23066429041349,6.637019634246826,0.23066429041349
5.3,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,CYP3a4_ic50,6.22891902923584,0.5903111287441408,6.22891902923584,0.5903111287441408,6.22891902923584,0.5903111287441408
6.51,CC(C)(C)NC(=O)[C@@H]1CN(C(C)(C)c2cc3cnccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2OC[C@H]1O,CYP3a4_ic50,7.762265682220459,0.01728758457438146,7.762265682220459,0.01728758457438146,7.762265682220459,0.01728758457438146
