pValue,ligand,data
5.22,Cc1cc(C(=O)N[C@H]2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)n[nH]1,CYP2d6_ic50
6.17,CC(C)(C)c1ccc(SCCc2c[nH]cn2)cc1,CYP2d6_ic50
7,O=S(=O)(c1ccc(/C=C/c2ccc(F)cc2)cc1)c1ccccc1CO,CYP2d6_ic50
4.52,CCOc1ccccc1C[C@@H](c1ccccc1)N1CCNCC1,CYP2d6_ic50
4.52,FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,CYP2d6_ic50
5.44,FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,CYP2d6_ic50
4.75,COc1ccccc1CC(c1ccccc1F)N1CCNCC1,CYP2d6_ic50
4.92,COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,CYP2d6_ic50
4.7,COc1ccccc1CC(c1ccccc1)N1CCNCC1,CYP2d6_ic50
5.51,Fc1ccccc1C(Cc1ccccc1OC(F)(F)F)N1CCNCC1,CYP2d6_ic50
5.85,Fc1ccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)cc1,CYP2d6_ic50
6.3,Cc1ccccc1[C@@H](OC[C@@H](O)CNC(C)(C)Cc1ccc2ccccc2c1)C1CC1,CYP2d6_ic50
4,O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
4.27,O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
5.08,c1cc2[nH]ncc2cc1N1CCNCC1CC1CCOCC1,CYP2d6_ic50
6.66,COCCC1CNCCN1c1ccc2[nH]ncc2c1,CYP2d6_ic50
6.16,CCOCC1CNCCN1c1ccc2[nH]ncc2c1,CYP2d6_ic50
5.4,COCC1CNCCN1c1ccc2[nH]ncc2c1,CYP2d6_ic50
5.98,c1cc2[nH]ncc2cc1N1CCNCC1CC1CCCCC1,CYP2d6_ic50
6.51,CC(C)CC1CNCCN1c1ccc2[nH]ncc2c1,CYP2d6_ic50
7.4,CCCCC1CNCCN1c1ccc2[nH]ncc2c1,CYP2d6_ic50
5.72,CCC[C@H]1CNCCN1c1ccc2[nH]ncc2c1,CYP2d6_ic50
6.24,CCCC1CNCCN1c1ccc2[nH]ncc2c1,CYP2d6_ic50
7.22,c1ccc(CCC2CNCCN2c2ccc3[nH]ncc3c2)cc1,CYP2d6_ic50
6.52,c1ccc(C2CNCCN2c2ccc3[nH]ncc3c2)cc1,CYP2d6_ic50
7.3,c1ccc(CC2CNCCN2c2ccc3[nH]ncc3c2)cc1,CYP2d6_ic50
5.04,c1cc2[nH]ncc2cc1N1CCNC[C@@H]1CC1CCOCC1,CYP2d6_ic50
5.52,C=CCC(OC)[C@@]12CNCC[C@@]1(c1ccc(Cl)c(Cl)c1)C2,CYP2d6_ic50
5.1,COC[C@]12CNCC[C@@]1(c1ccc3ccccc3c1)C2,CYP2d6_ic50
5.52,COC[C@]12CNCC[C@@]1(c1ccc(Cl)c(Cl)c1)C2,CYP2d6_ic50
5.1,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C,CYP2d6_ic50
5.52,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(S(F)(F)(F)(F)F)c3)C2)n1C,CYP2d6_ic50
5.43,CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)N[C@H](Cc2ccccc2)[C@@H](O)CNCc2cccc(C(F)(F)F)c2)cc(C2CCCC2)c1,CYP2d6_ic50
4.38,COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2OC)cc1NC1CCN(C)CC1,CYP2d6_ic50
4.7,COc1ccc(Cn2c(=O)n(C3CCN(C(=O)C4CCN(Cc5ccncc5)CC4)CC3)c3ccccc32)cc1,CYP2d6_ic50
5.25,COc1cccc(Cn2c(=O)n(C3CCN(C(=O)C4CCN(Cc5ccncc5)CC4)CC3)c3ccccc32)c1,CYP2d6_ic50
5.24,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(Cc3ccc(Cl)cc3)c3ccccc32)CC1,CYP2d6_ic50
5.38,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(Cc3cccc(Cl)c3)c3ccccc32)CC1,CYP2d6_ic50
5.17,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(Cc3ccccc3Cl)c3ccccc32)CC1,CYP2d6_ic50
5.04,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(Cc3ccccc3)c3ccccc32)CC1,CYP2d6_ic50
5.8,CN(C)CCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,CYP2d6_ic50
5.43,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(CCN3CCCCC3)c3ccccc32)CC1,CYP2d6_ic50
4.98,CN(C)CCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,CYP2d6_ic50
4.7,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(CCOc3ccccc3)c3ccccc32)CC1,CYP2d6_ic50
5.72,CC(C)Cn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,CYP2d6_ic50
5.16,CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(C)n1,CYP2d6_ic50
7.1,O=C(c1cc(F)c2[nH]ccc2c1)C1(Cc2ccccc2)CCNC1,CYP2d6_ic50
5.64,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,CYP2d6_ic50
6,CC(C)CC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,CYP2d6_ic50
5.39,CCOCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,CYP2d6_ic50
6.12,CCCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,CYP2d6_ic50
7.3,CC(C)CCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,CYP2d6_ic50
5.75,CC(C)(C)CCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,CYP2d6_ic50
4.89,Cc1ccc(C(=O)C2(CCC(C)(C)C)CCNC2)cc1Cl,CYP2d6_ic50
5.12,CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCNC1,CYP2d6_ic50
4.89,CC(C)(C)CCC1(C(=O)c2cc(F)c(Cl)c(Cl)c2)CCNC1,CYP2d6_ic50
4.82,CC(C)(C)CCC1(C(=O)c2cc(Cl)c(Cl)s2)CCNC1,CYP2d6_ic50
5.52,CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)n2)CCNC1,CYP2d6_ic50
5.4,CC(C)(C)CCC1(C(=O)c2ccc(N)c(Cl)c2)CCNC1,CYP2d6_ic50
4.44,CC(C)(C)CCC1(C(=O)c2cnc(N)c(Cl)c2)CCNC1,CYP2d6_ic50
4.85,CC(C)(C)CCC1(C(=O)c2ccc3[nH]ncc3c2)CCNC1,CYP2d6_ic50
4.92,CC(C)(C)CCC1(C(=O)c2cc3ccccc3s2)CCNC1,CYP2d6_ic50
4.64,CC(C)(C)CCC1(C(=O)c2cc3ccccc3[nH]2)CCNC1,CYP2d6_ic50
6.22,CC(C)(C)CCC1(C(=O)c2ccc3ccccc3n2)CCNC1,CYP2d6_ic50
5.05,Cc1cccc2nc(C(=O)C3(CCC(C)(C)C)CCNC3)ccc12,CYP2d6_ic50
6.52,CCCC1(C(=O)c2ccc3[nH]ccc3c2)CCCN1,CYP2d6_ic50
7.52,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCCN1,CYP2d6_ic50
5.4,CCCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,CYP2d6_ic50
4.92,CCC[C@@]1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,CYP2d6_ic50
5.16,CCCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,CYP2d6_ic50
4.92,CC(C)CC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,CYP2d6_ic50
4.85,CC(C)OCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,CYP2d6_ic50
4.82,CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,CYP2d6_ic50
5.22,CC(C)CC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,CYP2d6_ic50
5.1,CC(C)(C)CCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,CYP2d6_ic50
4.48,Cc1cc(C(N)=O)nn1-c1cccc(-c2cc(C(F)(F)F)ccc2C(F)(F)F)c1,CYP2d6_ic50
4.32,NC(=O)c1nc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)cs1,CYP2d6_ic50
5.85,CNC(=O)c1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1,CYP2d6_ic50
5.77,CN1CCN(Cc2ccc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)cc2)CC1,CYP2d6_ic50
6.16,c1ccc(Cn2nnnc2C(c2ccc(-n3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,CYP2d6_ic50
6,c1ccc(Cn2nnnc2C(c2ccc3occc3c2)N2CCCN(C3CCC3)CC2)cc1,CYP2d6_ic50
6.22,c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,CYP2d6_ic50
9.23,C[C@@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,CYP2d6_ic50
5.02,FC(F)(F)c1ccc(SCC(c2c[nH]cn2)C2CCNCC2)cc1,CYP2d6_ic50
5.44,CC(C)(C)c1ccc(SCC(c2c[nH]cn2)C2CCNCC2)cc1,CYP2d6_ic50
6.09,CC(C)(C)c1ccc(SCC(c2ccccn2)c2c[nH]cn2)cc1,CYP2d6_ic50
5.37,FC(F)(F)c1ccc(SCC(c2ccncc2)c2c[nH]cn2)cc1,CYP2d6_ic50
4.76,C[C@@H](O[C@H]1CN2C(=O)[C@H]3C[C@@](C)(O)C[C@H]3[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CYP2d6_ic50
6.05,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(CCO)C2=O)CC1,CYP2d6_ic50
5.4,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCNC2=O)CC1,CYP2d6_ic50
5.3,CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3C(C)C)CC1,CYP2d6_ic50
4.82,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(C)C2=O)CC1,CYP2d6_ic50
4.66,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@@H](C)CNC2=O)CC1,CYP2d6_ic50
4.46,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(Cc3ccc(F)cc3)C2=O)CC1,CYP2d6_ic50
4.94,NC(=O)[C@]12CC3CC(C1)[C@@H](OC(=O)N1CC[C@H](Nc4ccc(C(F)(F)F)cn4)C1)C(C3)C2,CYP2d6_ic50
5.23,NC(=O)[C@]12CC3CC(C1)[C@@H](OC(=O)N1CC[C@H](Nc4cccc(C(F)(F)F)n4)C1)C(C3)C2,CYP2d6_ic50
4.52,NC(=O)[C@]12CC3CC(C1)[C@H](OC(=O)N1CC[C@H](Nc4ncccc4C(F)(F)F)C1)C(C3)C2,CYP2d6_ic50
4.52,N#Cc1cccnc1N[C@H]1CCN(C(=O)O[C@H]2C3CC4CC2C[C@](C(N)=O)(C4)C3)C1,CYP2d6_ic50
4.6,N#Cc1ccc(N[C@H]2CCN(C(=O)O[C@H]3C4CC5CC3C[C@](C(N)=O)(C5)C4)C2)nc1,CYP2d6_ic50
5,O=C(NO)c1cnc(N2C[C@H]3CN(Cc4ccc5ccccc5c4)C[C@H]3C2)nc1,CYP2d6_ic50
4.57,Fc1cccc2c1CCC1(CCN(c3ccc(-c4nnc(Cc5cccnc5)o4)nn3)CC1)O2,CYP2d6_ic50
5.47,Cl.Cn1c(=O)c2c(cc(N3CCC[C@](C)(N)C3)n2Cc2cc(F)ccc2Cl)n(C)c1=O,CYP2d6_ic50
6.4,CCn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@](C)(N)C1)n2Cc1cc(F)ccc1C#N.Cl,CYP2d6_ic50
6.7,Cl.Cn1c(=O)c2c(cc(N3CCC[C@](C)(N)C3)n2Cc2cc(F)ccc2Cl)n(CCCO)c1=O,CYP2d6_ic50
4.84,Cc1ccc(F)cc1Cn1c(N2CCC[C@](C)(N)C2)cc2ncn(C)c(=O)c21.Cl,CYP2d6_ic50
4.89,COc1cccc2c(C(=O)N3CCN4CCCC[C@H]4C3)cn(CC3CCCCC3)c12,CYP2d6_ic50
4.07,Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,CYP2d6_ic50
5.85,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,CYP2d6_ic50
7.17,CN[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,CYP2d6_ic50
7.7,CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,CYP2d6_ic50
7.39,CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,CYP2d6_ic50
6.81,CNC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,CYP2d6_ic50
6.58,NCC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,CYP2d6_ic50
8.1,CN[C@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
7.48,CN[C@@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
5.31,N[C@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,CYP2d6_ic50
5.52,CNC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,CYP2d6_ic50
5.82,CN[C@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,CYP2d6_ic50
5.22,CN(C)[C@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,CYP2d6_ic50
7,CN[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,CYP2d6_ic50
4.41,CC(C)c1ccc(S(=O)(=O)n2cc(N3CCN(C)CC3)c3ccccc32)cc1,CYP2d6_ic50
4.58,CN1CCN(c2cn(S(=O)(=O)c3ccc(F)cc3)c3ccccc23)CC1,CYP2d6_ic50
4.54,CN1CCN(c2cn(S(=O)(=O)c3ccc(F)cc3)c3ccc(Br)cc23)CC1,CYP2d6_ic50
4.84,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,CYP2d6_ic50
4.6,O=C(Nc1cnccn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,CYP2d6_ic50
5.8,Cc1ccc(NC(=O)N2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cn1,CYP2d6_ic50
5.85,O=C(Nc1cccnc1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,CYP2d6_ic50
5.22,CN(C)C(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,CYP2d6_ic50
5.1,O=C(Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)NC1CCCC1,CYP2d6_ic50
5.22,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,CYP2d6_ic50
5.1,CCCCN(C)C(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,CYP2d6_ic50
5.22,O=C(c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)N1CCCC1,CYP2d6_ic50
4.81,Oc1cccc(-c2ccc3c(-c4ccccc4)c(O)ccc3c2)c1,CYP2d6_ic50
4.64,Oc1cccc(-c2ccc3c(-c4cccnc4)c(O)ccc3c2)c1,CYP2d6_ic50
4.61,Oc1cccc(-c2ccc3c(-c4cccc(O)c4)c(O)ccc3c2)c1,CYP2d6_ic50
4.4,Nc1cccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)c1,CYP2d6_ic50
5.36,CCN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,CYP2d6_ic50
6.01,CCCN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,CYP2d6_ic50
5.51,CN(CCF)CCC1=C(Cc2cnccn2)c2ccccc2C1,CYP2d6_ic50
5.58,C[C@@H](C1=C(CCN(C)CCF)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5.14,C[C@@H](C1=C(CCN(C)CCC(F)(F)F)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5.05,c1ccc2c(c1)CC(CCN1CCC1)=C2Cc1cnccn1,CYP2d6_ic50
5.47,c1ccc2c(c1)CC(CCN1CCCC1)=C2Cc1cnccn1,CYP2d6_ic50
5.19,FC1CN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1,CYP2d6_ic50
5.12,FC1(F)CCN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1,CYP2d6_ic50
5.37,FC1CCN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1,CYP2d6_ic50
5.36,C[C@@H](C1=C(CCN(C)Cc2ccco2)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5.85,C[C@@H](C1=C(CCN(C)Cc2cccs2)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5.23,C[C@@H](C1=C(CCN(C)Cc2ncc[nH]2)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5.25,C[C@@H](C1=C(CCN(C)Cc2nccn2C)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5.24,C[C@@H](C1=C(CCN(C)Cc2ccccn2)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5.1,C[C@@H](C1=C(CCN(C)Cc2ccncc2)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5,C[C@@H](C1=C(CCN(C)Cc2cnccn2)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5.03,C[C@@H](C1=C(CCN(C)CC2CCOCC2)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
5.34,CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,CYP2d6_ic50
5.11,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,CYP2d6_ic50
5.01,CCCCN1C(=O)[C@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,CYP2d6_ic50
4.5,O=C(NC1CCCCC1)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,CYP2d6_ic50
4.3,O=C(N[C@H]1CC[C@H](O)CC1)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,CYP2d6_ic50
4.3,O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)cc1,CYP2d6_ic50
4.3,O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)c(F)c1,CYP2d6_ic50
4.3,O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)c(Cl)c1,CYP2d6_ic50
4.51,O=C(Nc1ccc(-c2nnn[nH]2)cc1F)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,CYP2d6_ic50
4.44,O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3ccccc32)c(C(F)(F)F)c1,CYP2d6_ic50
4.01,COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@@H](CO)[C@@H]2CO)ccc1O,CYP2d6_ic50
4.17,COc1cc(C[C@H]2CO[C@H](c3ccc(O)c(O)c3)[C@H]2CO)ccc1O,CYP2d6_ic50
4.75,COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@H]3C(=O)OC[C@H]23)ccc1O,CYP2d6_ic50
5.3,O=C(Nc1cnc(-c2ccncc2)c(-c2ccco2)n1)C1CC1,CYP2d6_ic50
5.3,O=C(Nc1cnc(-c2ccncc2)c(-c2ccncc2)n1)C1CC1,CYP2d6_ic50
4.96,Cc1cc(-c2ccccc2[C@H](C)OC[C@@H](O)CNC(C)(C)Cc2ccc(Cl)c(F)c2)ccc1C(=O)O,CYP2d6_ic50
5.02,C[C@H](OC[C@@H](O)CNC(C)(C)Cc1ccc2ccccc2c1)c1ccccc1CCC(=O)O,CYP2d6_ic50
5.92,CC(C)(Cc1ccc2ccccc2c1)NC[C@H](O)CO[C@H](c1ccccc1CO)C1CC1,CYP2d6_ic50
5.07,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1.Cl,CYP2d6_ic50
4.8,Cn1c(-c2ccc(-c3cnccn3)cc2)nnc1C1(c2ccc(Cl)cc2)CCC1,CYP2d6_ic50
4.6,Cn1c(-c2ccc(-c3cnccn3)cc2Cl)nnc1C1(c2ccc(Cl)cc2)CC(F)C1,CYP2d6_ic50
6,CNCC[C@H](Oc1cc(Cl)ccc1C#N)c1ccccc1.Cl,CYP2d6_ic50
6.4,N#Cc1ccc(Cl)cc1O[C@@H](CCN)c1ccccc1.O=C(O)C(=O)O,CYP2d6_ic50
5.39,N#Cc1ccc(Cl)cc1S[C@@H](CCN)c1ccccc1.O=C(O)/C=C/C(=O)O,CYP2d6_ic50
5.8,CNCC[C@H](Oc1cc(C(F)(F)F)ccc1C#N)c1ccccc1.Cl,CYP2d6_ic50
6.52,CNCC[C@H](Oc1cc(OC)ccc1C#N)c1ccccc1.O=C(O)C(=O)O,CYP2d6_ic50
6.4,CCC(CCNC)Oc1cc(Cl)ccc1C#N.Cl,CYP2d6_ic50
6.47,N#Cc1cc(F)c(Cl)cc1O[C@@H](CCN)c1ccccc1.O=C(O)C(=O)O,CYP2d6_ic50
5.3,Cc1ccc(C#N)c(S[C@@H](CCN)c2ccccc2)n1.O=C(O)/C=C/C(=O)O,CYP2d6_ic50
4.01,CC(C)N(CCO)Cc1csc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)n1,CYP2d6_ic50
5.52,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1,CYP2d6_ic50
4.54,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)nn2C)CC1,CYP2d6_ic50
4.38,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n(C)n2)CC1,CYP2d6_ic50
4.75,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,CYP2d6_ic50
4.26,CC(=O)N(C)C1(c2ccccc2)CCN(CCC[C@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,CYP2d6_ic50
5.41,C[C@H]([C@@H](c1ccc(Nc2nc3ccccc3s2)cc1)n1ccnc1)N(C)C,CYP2d6_ic50
6,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CYP2d6_ic50
5.05,Cn1c(-c2ccoc2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,CYP2d6_ic50
4.78,Cn1c(-c2ccccn2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,CYP2d6_ic50
6.64,COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,CYP2d6_ic50
6.42,COc1cc(F)ccc1-c1cncc(CNCC2CC2)n1,CYP2d6_ic50
5,O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NS(=O)(=O)c2ccc3ccccc3c2)nc1,CYP2d6_ic50
4.68,CN1CC(Cl)=C(c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)C1,CYP2d6_ic50
5.96,CN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,CYP2d6_ic50
5.58,Clc1ccc([C@@]23CCCC[C@@H]2CNC3)cc1Cl,CYP2d6_ic50
6.6,CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,CYP2d6_ic50
6.25,CN1C[C@H]2CCCC[C@@]2(c2ccc3ccccc3c2)C1,CYP2d6_ic50
5.36,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,CYP2d6_ic50
5.61,Clc1ccc([C@]23CCC[C@H]2CNC3)cc1Cl,CYP2d6_ic50
5.03,c1ccc2cc([C@]34CCC[C@H]3CNC4)ccc2c1,CYP2d6_ic50
5.58,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,CYP2d6_ic50
4.42,Cn1c(=O)c2c(cc(N3CCC[C@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,CYP2d6_ic50
5.12,Cl.Cn1c(=O)c2c(cc(N3CCC[C@H](N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,CYP2d6_ic50
4.19,CC[C@H](NC(=O)c1ccc2c(c1)ncn2Cc1ncc(F)cc1F)c1ccccc1,CYP2d6_ic50
5.27,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2C)CC1.Cl.Cl.Cl,CYP2d6_ic50
5.32,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2Cn2cncn2)CC1.Cl.Cl.Cl,CYP2d6_ic50
4.75,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C.Cl.Cl,CYP2d6_ic50
4.5,CCOc1ccc(OCC(O)CN(C)Cc2c(C)nn(Cc3ccccc3Cl)c2C)cc1,CYP2d6_ic50
5.5,CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)C,CYP2d6_ic50
4.2,CN1CC=C(c2c[nH]c3cc(NC(=N)c4cccs4)ccc23)CC1.Cl.Cl,CYP2d6_ic50
5.9,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,CYP2d6_ic50
5.35,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],CYP2d6_ic50
6.4,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,CYP2d6_ic50
6.71,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,CYP2d6_ic50
5.7,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,CYP2d6_ic50
6.52,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,CYP2d6_ic50
