pValue,smiles,data
5.43,Cc1cc(C)c2c(c1)c(=O)oc1c(C)c(O)ccc12,ERalpha_ic50
5.96,CC/C=C/c1cc2c(cc1Br)c(=O)oc1c(C)c(O)ccc12,ERalpha_ic50
5,COc1cc2c(=O)oc3c(C)c(O)ccc3c2cc1Br,ERalpha_ic50
5.16,Cc1cc2c(cc1Br)c(=O)oc1c(C)c(O)ccc12,ERalpha_ic50
5.51,Cc1c(O)ccc2c1oc(=O)c1c(C)ccc(C)c12,ERalpha_ic50
6.22,Cc1c(O)ccc2c1oc(=O)c1c(Br)cc(Br)cc12,ERalpha_ic50
5.37,Cc1c(O)ccc2c1oc(=O)c1c(C)c(NS(C)(=O)=O)ccc12,ERalpha_ic50
4.84,Cc1c(O)ccc2c1oc(=O)c1c(C)c(N)ccc12,ERalpha_ic50
6,COc1ccc2c(c1C)c(=O)oc1c(C)c(O)ccc12,ERalpha_ic50
5.52,C/C=C/c1cccc2c(=O)oc3c(C)c(O)ccc3c12,ERalpha_ic50
5.26,CCc1c(O)ccc2c1oc(=O)c1cc(Br)ccc12,ERalpha_ic50
6.23,Cc1cc(C)c2c(c1)c(=O)oc1cc(O)ccc12,ERalpha_ic50
5.34,C=Cc1ccc2c(c1)c(=O)oc1c(C)c(O)ccc12,ERalpha_ic50
6.89,CCC1Oc2c(ccc(O)c2C)-c2c(C)cc(O)c(C)c21,ERalpha_ic50
4.96,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)cc1,ERalpha_ic50
5.58,Oc1ccc(-n2cnc3cc(O)cc(O)c3c2=S)cc1,ERalpha_ic50
4.36,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)c(F)c1,ERalpha_ic50
4.26,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)c(Cl)c1,ERalpha_ic50
5.36,Cc1cc(O)ccc1-n1cnc2cc(O)cc(O)c2c1=O,ERalpha_ic50
4.59,COc1cc(O)c2c(=O)n(-c3ccc(O)cc3)cnc2c1,ERalpha_ic50
4.17,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)nc1,ERalpha_ic50
4.01,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)cn1,ERalpha_ic50
4.46,Cc1cc(-n2cnc3cc(O)cc(O)c3c2=O)ccc1O,ERalpha_ic50
5.2,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)cc1Cl,ERalpha_ic50
5.13,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)cc1F,ERalpha_ic50
4.15,CC(C)c1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1,ERalpha_ic50
6.75,CCCCc1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1,ERalpha_ic50
5.27,CCCc1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1,ERalpha_ic50
4.71,CCc1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1,ERalpha_ic50
4.48,Cc1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1,ERalpha_ic50
4.12,O=c1c2c(O)cc(O)cc2ncn1-c1ccccc1,ERalpha_ic50
4.36,O=c1c2c(O)cc(O)cc2ncn1-c1cccc(O)c1,ERalpha_ic50
4.27,O=c1c2ccc(O)cc2ncn1-c1ccc(O)cc1,ERalpha_ic50
4.97,CCCc1c(O)cc2ncn(-c3ccc(O)cc3)c(=O)c2c1O,ERalpha_ic50
4.82,Cc1c(O)cc(O)c2c(=O)n(-c3ccc(O)cc3)cnc12,ERalpha_ic50
4.36,C=C(C)c1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,ERalpha_ic50
6.92,O=c1c2c(CO)cc(O)cc2ncn1-c1ccc(O)cc1,ERalpha_ic50
0,O=c1c2c(-c3ccccc3)cc(O)cc2ncn1-c1ccc(O)cc1,ERalpha_ic50
4.09,COC(=O)c1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,ERalpha_ic50
4.88,CCc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,ERalpha_ic50
5.02,Cc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,ERalpha_ic50
4.81,Nc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,ERalpha_ic50
4.32,O=c1c2ccc(O)cc2nc(-c2ccc(O)cc2)n1-c1ccc(O)cc1,ERalpha_ic50
4.15,O=c1[nH]c2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1,ERalpha_ic50
4.95,O=c1c2c(O)cc(O)cc2[nH]c(=S)n1-c1ccc(O)cc1,ERalpha_ic50
4.25,Oc1ccc(-c2coc3cc(O)cc(O)c3c2=S)cc1,ERalpha_ic50
4.56,Oc1ccc(-n2cnc3cc(O)cc(O)c3c2=S)nc1,ERalpha_ic50
5.65,CCc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=S)c12,ERalpha_ic50
5.76,Cc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=S)c12,ERalpha_ic50
5.54,Cc1cc(-n2cnc3cc(O)cc(O)c3c2=S)ccc1O,ERalpha_ic50
5.51,Oc1cc(O)c2c(=S)n(-c3ccc(O)c(F)c3)cnc2c1,ERalpha_ic50
9.21,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2COc2cc(O)ccc21,ERalpha_ic50
7.29,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2COc2cc(O)ccc21,ERalpha_ic50
8.7,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,ERalpha_ic50
6.71,CC1=C2c3ccc(O)cc3CC2(CC(C)C)CCC1=O,ERalpha_ic50
5.39,CCCC[C@]12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.25,CCCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.89,CCCC[C@]12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.06,N#CC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCC1=O,ERalpha_ic50
6.41,O=C1CCC2(c3ccccc3)Cc3cc(O)ccc3C2=C1c1ccco1,ERalpha_ic50
6.95,O=C1CCC2(c3ccccc3)Cc3cc(O)ccc3C2=C1Br,ERalpha_ic50
6.91,CCCCC12CCC(=O)C(I)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.94,CCCCC12CCC(=O)C(Cl)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.89,CCCCC12CCC(=O)C(C(F)(F)F)=C1c1ccc(O)cc1C2,ERalpha_ic50
5.78,CCCCC12CCC(=O)C(C#N)=C1c1ccc(O)cc1C2,ERalpha_ic50
7.39,CCCCC12CCC(=O)C(c3ccccc3)=C1c1ccc(O)cc1C2,ERalpha_ic50
7.15,CCCCC12CCC(=O)C(c3cccs3)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.71,CCCCC12CCC(=O)C(c3ccco3)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.56,CCCCC1=C2c3ccc(O)cc3CC2(CCCC)CCC1=O,ERalpha_ic50
7.52,CCCCC12CCC(=O)C(CCC)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.58,CCCCC12CCC(=O)C(CC)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.85,CCCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,ERalpha_ic50
7.1,CCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.5,CCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.05,CC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.32,CC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCC1=O,ERalpha_ic50
6.2,CCCCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,ERalpha_ic50
5.85,CC1=C2c3ccc(O)cc3CC2(C(C)C)CCC1=O,ERalpha_ic50
6.34,CCCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,ERalpha_ic50
5.92,CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,ERalpha_ic50
5.92,CC1=C2c3ccc(O)cc3CC2(C)CCC1=O,ERalpha_ic50
5.43,CCCCCC12CCC(=O)C=C1c1ccc(O)cc1C2,ERalpha_ic50
5.19,CCCCC12CCC(=O)C=C1c1ccc(O)cc1C2,ERalpha_ic50
5.6,CCCC12CCC(=O)C=C1c1ccc(O)cc1C2,ERalpha_ic50
5.37,CC12CCC(=O)C=C1c1ccc(O)cc1C2,ERalpha_ic50
5.85,CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
5.36,CC1=C2c3ccc4[nH]ncc4c3CC2(C)CCC1=O,ERalpha_ic50
5.98,CCCCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
7.03,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
5.7,CC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
6.18,CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
6.64,O=C1CC[C@@]2(CC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br,ERalpha_ic50
6.38,CCCCC12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
5.68,CCCC[C@@]12CCC(=O)C(C(=O)OC)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
6.33,CC[C@@]12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
6.01,CCCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
5.83,C[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
6.75,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,ERalpha_ic50
6.21,CCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2=O,ERalpha_ic50
6.86,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2=O,ERalpha_ic50
7.4,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O,ERalpha_ic50
5.62,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nc(Cl)c3c1C2,ERalpha_ic50
5.23,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nc(Br)c3c1C2,ERalpha_ic50
7.09,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]nc(F)c3c1C2,ERalpha_ic50
7.64,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]nc(F)c3c1C2,ERalpha_ic50
7.31,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nc(F)c3c1C2,ERalpha_ic50
6.34,CCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,ERalpha_ic50
6.1,CC1=C2c3ccc(O)cc3C[C@@]23CC[C@H](C3)C1=O,ERalpha_ic50
7.01,CCC[C@@H]1C[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,ERalpha_ic50
6.38,CC1=C2c3ccc(O)cc3C[C@@]23CCC[C@H](C3)C1=O,ERalpha_ic50
6.84,CC[C@@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,ERalpha_ic50
6.51,CC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,ERalpha_ic50
7.08,CCC[C@@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,ERalpha_ic50
6.22,CCC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,ERalpha_ic50
5.92,CC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,ERalpha_ic50
5.82,CC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,ERalpha_ic50
5.17,CC1=C2c3ccc(O)cc3CC2(Cc2ccc(Cl)cc2)CCC1=O,ERalpha_ic50
5.47,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2F)CCC1=O,ERalpha_ic50
6.58,CCCCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,ERalpha_ic50
6.15,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCOCC2)cc1,ERalpha_ic50
5.92,CN(C)CCOc1ccc(C2=C3c4ccc(O)cc4CC3(Cc3ccccc3)CCC2=O)cc1,ERalpha_ic50
5.41,O=C1C=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2)CC1,ERalpha_ic50
6.8,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2)CCC1=O,ERalpha_ic50
6.36,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2cccc(F)c2)CCC1=O,ERalpha_ic50
7.09,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc(F)cc2)CCC1=O,ERalpha_ic50
5.92,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccccc2)CCC1=O,ERalpha_ic50
5.26,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc3ccccc3c2)CCC1=O,ERalpha_ic50
6.47,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccc(F)cc2)CCC1=O,ERalpha_ic50
6.85,CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
7.47,CCCC[C@@]12CCC(=O)C(c3cccs3)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.95,CCCCC12CCC(=O)C(c3ccco3)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
6.05,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.72,CCCC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.9,CCCCC12CCC(=O)C(CCC)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
6.66,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.32,CCCC[C@]12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.22,CCCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.48,CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
6.46,CCCC1=C2c3ccc4[nH]nnc4c3CC2(CCC)CCC1=O,ERalpha_ic50
6.21,CCCC12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.21,CCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.78,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.29,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
7.09,CCC12CCC(=O)C(c3ccc(O)cc3)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
5.95,CCCCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,ERalpha_ic50
6.45,CCCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,ERalpha_ic50
6.19,CCC1=C2c3ccc4[nH]nnc4c3C[C@]2(CC)CCC1=O,ERalpha_ic50
5.88,CCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,ERalpha_ic50
5.72,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,ERalpha_ic50
6.3,O=C1C[C@@H](c2ccc(O)cc2)Oc2c(Cc3ccccc3)c(O)cc(O)c21,ERalpha_ic50
6.67,CC(C)(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ERalpha_ic50
7.1,CC(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ERalpha_ic50
6.85,CC(C)CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ERalpha_ic50
5.99,CCCCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ERalpha_ic50
6.36,CCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ERalpha_ic50
6.41,CCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ERalpha_ic50
6.42,CCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ERalpha_ic50
6.81,CCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ERalpha_ic50
5.28,Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ERalpha_ic50
4.12,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,ERalpha_ic50
7.24,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,ERalpha_ic50
6,CN(C)CCOc1ccc(-c2c(-c3ccc(O)cc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1,ERalpha_ic50
7.05,Oc1ccc(-c2nn3c(C(F)(F)F)cc(C(F)(F)F)nc3c2-c2ccc(OCCN3CCCCC3)cc2)cc1,ERalpha_ic50
5.22,Oc1ccc(-c2nn3c(C(F)(F)F)cc(C(F)(F)F)nc3c2-c2ccc(O)cc2)cc1,ERalpha_ic50
7.32,Oc1ccc(-c2n[nH]c3cc(O)ccc23)c(O)c1,ERalpha_ic50
7.7,Cc1cc(O)ccc1-c1nn(C(C)C)c2c(C(F)(F)F)cccc12,ERalpha_ic50
7.23,C=CCn1nc(-c2ccc(O)cc2C)c2cccc(C(F)(F)F)c21,ERalpha_ic50
7.03,C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21,ERalpha_ic50
7.75,Oc1ccc(-c2nn(C3CCCC3)c3c(F)cccc23)cc1,ERalpha_ic50
7.75,Oc1ccc(-c2nn(C3CCCC3)c3c(Cl)cccc23)cc1,ERalpha_ic50
7.43,Oc1ccc(-c2nn(C3CCCCC3)c3c(Cl)cccc23)cc1,ERalpha_ic50
7.28,CCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,ERalpha_ic50
8.52,CC(C)n1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21,ERalpha_ic50
7.4,CCCn1nc(-c2ccc(O)cc2)c2cccc(C)c21,ERalpha_ic50
7.6,CCCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,ERalpha_ic50
6.39,OCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,ERalpha_ic50
7.02,OCCn1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21,ERalpha_ic50
6.71,Oc1ccc(-c2nn(Cc3ccccc3)c3c(C(F)(F)F)cccc23)cc1,ERalpha_ic50
6.98,Oc1ccc(-c2nn(Cc3ccccc3)c3c(Cl)cccc23)cc1,ERalpha_ic50
7.51,Oc1ccc(-c2nn(-c3cc(F)ccc3F)c3cc(O)ccc23)c(O)c1,ERalpha_ic50
7.82,Oc1ccc(-c2nn(-c3cc(Cl)ccc3Cl)c3cc(O)ccc23)c(O)c1,ERalpha_ic50
7.3,Oc1ccc(-c2nn(-c3cccc(Cl)c3)c3cc(O)ccc23)c(O)c1,ERalpha_ic50
7.41,Oc1ccc(-c2nn(-c3cccc(F)c3)c3cc(O)ccc23)c(O)c1,ERalpha_ic50
7.4,Cc1ccc(-n2nc(-c3ccc(O)cc3O)c3ccc(O)cc32)cc1,ERalpha_ic50
6.35,Oc1ccc(-c2nn(C3CCCCC3)c3cc(O)ccc23)c(O)c1,ERalpha_ic50
6.95,CCCCn1nc(-c2ccc(O)cc2O)c2ccc(O)cc21,ERalpha_ic50
7.21,CCCn1nc(-c2ccc(O)cc2O)c2ccc(O)cc21,ERalpha_ic50
6.78,Oc1ccc(-c2nn(CC(F)(F)F)c3cc(O)ccc23)c(O)c1,ERalpha_ic50
6.52,CCn1nc(-c2ccc(O)cc2O)c2ccc(O)cc21,ERalpha_ic50
6.21,Cn1nc(-c2ccc(O)cc2O)c2ccc(O)cc21,ERalpha_ic50
7.45,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(NCCCl)cc3)sc2c1,ERalpha_ic50
6.18,O=C(CCl)Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,ERalpha_ic50
7.71,Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,ERalpha_ic50
7.57,CS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,ERalpha_ic50
7.96,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,ERalpha_ic50
7.57,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(Br)cc3)sc2c1,ERalpha_ic50
7.76,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)sc2c1,ERalpha_ic50
8.11,Oc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,ERalpha_ic50
7.67,COc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,ERalpha_ic50
6.71,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,ERalpha_ic50
7.44,O=C1c2cc(O)cc(Br)c2C(=O)N1c1ccc(O)cc1,ERalpha_ic50
7.28,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1F,ERalpha_ic50
6.1,Cc1cc(O)ccc1N1C(=O)c2ccc(O)cc2C1=O,ERalpha_ic50
7.68,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1[N+](=O)[O-],ERalpha_ic50
5.58,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)c2ccccc12,ERalpha_ic50
6.1,O=C1c2ccc(O)cc2C(=O)N1c1cccc2c(O)cccc12,ERalpha_ic50
5.61,COc1ccc(N2C(=O)c3ccc(O)cc3C2=O)c(OC)c1,ERalpha_ic50
5.48,COc1ccc(N2C(=O)c3ccc(O)cc3C2=O)cc1,ERalpha_ic50
5.57,O=C1c2ccc(O)cc2C(=O)N1c1ccccc1,ERalpha_ic50
5.54,O=C1c2ccc(O)cc2C(=O)N1c1cccc(O)c1,ERalpha_ic50
7.08,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,ERalpha_ic50
7.02,O/N=C/c1ccc(-c2ccc(O)cc2)c2ccccc12,ERalpha_ic50
6.57,O/N=C/c1c(Cl)cc(-c2ccc(O)c(F)c2)cc1Cl,ERalpha_ic50
6.53,Cc1c(/C=N/O)c2ccccc2n1-c1ccc(O)c(F)c1,ERalpha_ic50
6.57,Cc1c(/C=N/O)c2ccccc2n1-c1ccc(O)cc1,ERalpha_ic50
5.72,O/N=C/c1cn(-c2ccc(O)cc2)c2ccccc12,ERalpha_ic50
5.88,O/N=C/c1ccc(-c2ccc(O)cc2)c2occc12,ERalpha_ic50
6.81,O/N=C/c1ccc(-c2ccc(O)cc2)c2ccoc12,ERalpha_ic50
7.43,O/N=C/c1ccc(-c2ccc(O)cc2)c2sccc12,ERalpha_ic50
7.7,O/N=C/c1ccc(-c2ccc(O)cc2)c2ccsc12,ERalpha_ic50
6.83,O/N=C/c1ccc(-c2ccc(O)c(F)c2)c2ccccc12,ERalpha_ic50
4.49,CS(=O)(=O)N1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,ERalpha_ic50
5.79,Oc1ccc(C2Cc3ccc(O)cc3N(CC3CC3)C2)cc1,ERalpha_ic50
5.61,CCCN1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,ERalpha_ic50
5.85,CCN1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,ERalpha_ic50
5.53,CN1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,ERalpha_ic50
5.61,COc1ccccc1[C@H](c1cccc2ccccc12)[C@@](C)(C#N)C(=O)N1CCC(c2cccc(C(F)(F)F)c2)CC1,ERalpha_ic50
5.96,COc1cc(C2Nc3ccccc3C(=O)N2Cc2ccccc2)ccc1O,ERalpha_ic50
7.25,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCc2ccc(C)cc2)cc1,ERalpha_ic50
7.28,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCc2ccccc2F)cc1,ERalpha_ic50
4.54,O=C(O)CCc1cc(Br)c(OCc2cccc(Br)c2)c(Br)c1,ERalpha_ic50
7.96,CC(CCc1ccccc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,ERalpha_ic50
9,C[C@@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,ERalpha_ic50
7.43,C[C@@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,ERalpha_ic50
9,CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,ERalpha_ic50
7.51,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCCCN3CCCCC3)cc12,ERalpha_ic50
7.4,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCCN3CCCCC3)cc12,ERalpha_ic50
6.42,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCN3CCCCC3)cc12,ERalpha_ic50
5.95,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cccc(OCCN3CCCCC3)c12,ERalpha_ic50
8.7,Cc1c([C@H](C)NC(=O)Cc2c(-c3ccccc3)[nH]c3ccccc23)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,ERalpha_ic50
8.4,Cc1c([C@H](C)NC(=O)Cc2c(-c3ccccc3)[nH]c3ccccc23)n(Cc2ccc(OCCN3CC[C@H](C)C3)cc2)c2ccc(O)cc12,ERalpha_ic50
8.31,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCCCN3CCCCC3)cc2)c2ccccc12,ERalpha_ic50
8.11,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCCN3CCCCC3)cc2)c2ccccc12,ERalpha_ic50
6.76,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(C(=O)c2ccc(OCCN3CCCCC3)cc2)c2ccccc12,ERalpha_ic50
7.7,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12,ERalpha_ic50
7.89,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCCCCN3CCCCC3)cccc12,ERalpha_ic50
