pValue,ligand,data
7,COC[C@@H](Oc1cc(C[C@@H]2CS(=O)C[C@H](N[C@H](C)c3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CYP3a4_ic50
6.16,COC[C@@H](Oc1cc(C[C@@H]2CS(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CYP3a4_ic50
7,[2H]C([2H])(N[C@H]1CS(=O)C[C@@H](Cc2cc(F)c(N)c(O[C@H](COC)C(F)(F)F)c2)[C@@H]1O)c1cccc(C(C)(C)C)c1,CYP3a4_ic50
6.05,CC(C)(C)c1cccc(CN[C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(O[C@H](CO)C(F)(F)F)c3)[C@@H]2O)c1,CYP3a4_ic50
6.7,COC[C@@H](Oc1cc(C[C@@H]2CS(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CYP3a4_ic50
6.52,CC(C)(C)c1cccc(CN[C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OCC(F)(F)F)c3)[C@@H]2O)c1,CYP3a4_ic50
6.52,COc1cc(C[C@@H]2CS(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,CYP3a4_ic50
6.47,COc1c(CCc2ccc(NS(C)(=O)=O)cc2)cc(-c2ccc[nH]c2=O)cc1C(C)(C)C,CYP3a4_ic50
5.96,COc1c(/C=C/c2ccc(NS(C)(=O)=O)cc2)cc(-c2ccc[nH]c2=O)cc1C(C)(C)C,CYP3a4_ic50
4.75,Nc1cc(CN2CCC(F)(C(=O)N3CCC(N4Cc5ccccc5Cc5ccccc54)CC3)CC2)ccn1,CYP3a4_ic50
4.75,Nc1cc(CN2CCC(F)(C(=O)N3CCC(N4Cc5ccccc5-c5ccccc5C4)CC3)CC2)ccn1,CYP3a4_ic50
4.66,Nc1ncc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1,CYP3a4_ic50
4.79,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,CYP3a4_ic50
5.38,Nc1ccc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1,CYP3a4_ic50
5.75,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2cccc3ccccc23)C1=O.Cl,CYP3a4_ic50
4.66,Nc1cc(CN2CCC(C(=O)N3CCC(n4c(=O)n(C5CCCC5)c5cc(F)ccc54)CC3)CC2)ccn1,CYP3a4_ic50
4.52,Nc1cc(CN2CCC(C(=O)N3CCC(n4c(=O)n(CC5CC5)c5cc(F)ccc54)CC3)CC2)ccn1,CYP3a4_ic50
4.52,Nc1cc(CN2CCC(C(=O)N3CCC(n4c(=O)n(CCCC(F)(F)F)c5cc(F)ccc54)CC3)CC2)ccn1,CYP3a4_ic50
4.52,Nc1cc(CN2CCC(C(=O)N3CCC(n4c(=O)n(CCN5CCOCC5)c5ccccc54)CC3)CC2)ccn1,CYP3a4_ic50
4.42,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2noc3ccccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C.Cl,CYP3a4_ic50
4.82,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2ccccc2)C1=O.Cl,CYP3a4_ic50
4.99,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(N)cc2)c2ccccc2N(Cc2c(OC)ccc3ccccc23)C1=O.Cl,CYP3a4_ic50
5,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CS(C)(=O)=O)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.01,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3ccccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C.Cl,CYP3a4_ic50
5.32,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3cc(Br)ccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C.Cl,CYP3a4_ic50
5.48,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(CCc2ccccc2)C1=O.Cl,CYP3a4_ic50
5.5,CN[C@@H](C)C(=O)N[C@H]1CN(C(C)=O)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.55,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)Cc2cccnc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.64,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)C2CCOCC2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.7,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(S(C)(=O)=O)cc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.72,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(C)o2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.75,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(C(C)=O)cc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.75,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C#N)n(-c3ccccc3C#N)c3ccccc23)c2ccccc2OC12CCOCC2,CYP3a4_ic50
5.77,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3c(Br)cccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C.Cl,CYP3a4_ic50
5.8,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2cnccn2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.82,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(F)cc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.82,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2c(OC)ccc3ccccc23)C1=O.Cl,CYP3a4_ic50
5.85,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(C)cc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.89,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2c(C)ccc3ccccc23)C1=O.Cl,CYP3a4_ic50
5.92,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2cccnc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.92,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2cccc(F)c2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.92,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccccc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
5.96,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
6.07,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccccc2F)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl,CYP3a4_ic50
4.69,Cc1cc(C)n(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1,CYP3a4_ic50
5.13,Cn1cc(-c2ccc3c(c2F)CCN3C(=O)Cc2cccc(C(F)(F)F)n2)c2c(N)ncnc21,CYP3a4_ic50
4.71,Cc1cccc(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1,CYP3a4_ic50
5,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21,CYP3a4_ic50
5.09,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC(=O)N1CCCCC1)C2,CYP3a4_ic50
4.64,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC(=O)N1CCCC1)C2,CYP3a4_ic50
5.26,CCCN(C)C(=O)CN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,CYP3a4_ic50
4.89,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC(=O)N(C)C)C2,CYP3a4_ic50
5.02,CCN(CC)C(=O)[C@H](C)N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,CYP3a4_ic50
5.08,CCN(CC)C(=O)CCN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,CYP3a4_ic50
5.18,CCN(CC)C(=O)CN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,CYP3a4_ic50
5.19,CCOC(=O)N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,CYP3a4_ic50
5.52,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(C[C@H]1CCCN1S(=O)(=O)C1CC1)C2,CYP3a4_ic50
4.4,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(C[C@H]1CCCN1)C2,CYP3a4_ic50
4.82,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(C[C@H]1CCCO1)C2,CYP3a4_ic50
4.89,COC[C@H](C)N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,CYP3a4_ic50
4.85,COCCN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,CYP3a4_ic50
5.33,Cc1cc(CN2Cc3nc(C)c(CN)c(-c4ccc(Cl)cc4Cl)c3C2=O)no1,CYP3a4_ic50
5.11,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(Cc1ncco1)C2,CYP3a4_ic50
5.1,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(Cc1ccn(C)n1)C2,CYP3a4_ic50
6.05,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(Cc1ccccc1)C2,CYP3a4_ic50
4.96,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(c1ccn(C)n1)C2,CYP3a4_ic50
6.1,COc1ccccc1N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,CYP3a4_ic50
6.05,COc1ccc(N2Cc3nc(C)c(CN)c(-c4ccc(Cl)cc4Cl)c3C2=O)cc1,CYP3a4_ic50
5.77,N#Cc1cncc(Oc2cc(Cl)cc(C(=O)Nc3ccc(F)cn3)c2)c1,CYP3a4_ic50
6.16,Cc1cccc(NC(=O)c2cc(Cl)cc(Oc3cncc(F)c3)c2)n1,CYP3a4_ic50
5.89,O=C(Nc1ccc(F)cn1)c1cc(Cl)cc(Oc2cncc(F)c2)c1,CYP3a4_ic50
5.37,Cc1cccc(NC(=O)c2cc(Cl)cc(Oc3cncnc3)c2)n1,CYP3a4_ic50
5.72,O=C(Nc1cccc(Cl)n1)c1cc(Cl)cc(Oc2cncnc2)c1,CYP3a4_ic50
5.21,O=C(Nc1ccc(F)cn1)c1cc(Cl)cc(Oc2cncnc2)c1,CYP3a4_ic50
5.66,Cc1csc(NC(=O)c2cc(Cl)cc(Oc3cncnc3)c2)n1,CYP3a4_ic50
4.65,Cc1csc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)n1,CYP3a4_ic50
5.3,O=C(Nc1ccc(N2CCN(C(=O)Nc3ccccc3Cl)CC2)nc1)c1oc(N2CCCCC2)nc1C(F)(F)F,CYP3a4_ic50
6.16,Cl.OC(COc1ccc2cc(Br)ccc2c1)Cn1ccnc1,CYP3a4_ic50
4.72,CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)CN(C)C2CCN(C)CC2)c(Cl)c1.Cl,CYP3a4_ic50
5.23,CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccc3c(c2)CCNC3)c1,CYP3a4_ic50
4.7,CCN(CC)S(=O)(=O)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)nc2)c1,CYP3a4_ic50
4.79,CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC2CCCN(C)C2)c1.O=CO,CYP3a4_ic50
5.48,O=C(NCCc1cnc[nH]1)c1ccc2cc(Br)ccc2c1,CYP3a4_ic50
4.75,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)nc2)c1,CYP3a4_ic50
4.8,O=C(NCCc1cnc[nH]1)c1cnc(-c2ccccc2)cn1,CYP3a4_ic50
6,CCN(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,CYP3a4_ic50
4.35,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CYP3a4_ic50
5.85,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,CYP3a4_ic50
5.35,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,CYP3a4_ic50
5,CN(C)S(=O)(=O)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,CYP3a4_ic50
6.1,CCN(Cc1cccnc1)c1cncc(-c2nc3ccccc3s2)c1,CYP3a4_ic50
6,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,CYP3a4_ic50
5.85,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3cccs3)nc2)c1,CYP3a4_ic50
5.4,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccc3)nc2)c1,CYP3a4_ic50
5.52,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccc3)cc2)c1,CYP3a4_ic50
5.7,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccn3)s2)c1,CYP3a4_ic50
5.95,O=C(C1CC1)N(Cc1cccnc1)c1cncc(-c2nc3ccccc3s2)c1,CYP3a4_ic50
5.85,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnn(-c3ccccn3)c2)c1,CYP3a4_ic50
5.54,CC(=O)N(Cc1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,CYP3a4_ic50
5.98,CCS(=O)(=O)N(Cc1cccnc1)c1cncc(-c2nc3ccccc3s2)c1,CYP3a4_ic50
5.7,O=C(Nc1ccccc1-n1ccnc1)c1cnc(-c2ccccc2)s1,CYP3a4_ic50
6.11,CCN(Cc1cccnc1)c1cc(F)cc(-c2nc3ccccc3s2)c1,CYP3a4_ic50
5.96,O=C(C1CC1)N(Cc1cccnc1)c1cc(F)cc(-c2nc3ccccc3s2)c1,CYP3a4_ic50
6,CCN(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,CYP3a4_ic50
6.33,CC(=O)N(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,CYP3a4_ic50
5.82,CS(=O)(=O)N(Cc1cnc[nH]1)c1ccc(-c2nc3ccccc3s2)cc1,CYP3a4_ic50
5.52,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccn3)s2)c1,CYP3a4_ic50
5.4,CCN(Cc1c[nH]cn1)c1ccc(-c2nc3ccccc3s2)cc1,CYP3a4_ic50
6.21,CS(=O)(=O)N(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,CYP3a4_ic50
6.24,CCN(Cc1cnc[nH]1)c1cc(F)cc(-c2nc3ccccc3s2)c1,CYP3a4_ic50
4.88,NCC(=O)N(Cc1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,CYP3a4_ic50
5.4,CCN(Cc1c[nH]cn1)c1ccc(-c2ccc(F)cc2)cc1F,CYP3a4_ic50
4.32,Cc1csc(C(C)(O)c2nnc(Nc3ncn(Cc4c(F)cccc4F)n3)s2)n1,CYP3a4_ic50
5.72,Cc1csc([C@](C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,CYP3a4_ic50
4.91,CCc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,CYP3a4_ic50
5.35,C=Cc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,CYP3a4_ic50
5.66,COc1cc(-c2ccnc(C)c2)ccc1NS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CYP3a4_ic50
5.33,Cc1cc(-c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)cc2)ccn1,CYP3a4_ic50
5.46,O=S(=O)(Nc1ccc(-c2cncnc2)cc1)c1cc(Cl)cc(Cl)c1,CYP3a4_ic50
4.79,O=S(=O)(Nc1ccc(-c2ncccn2)cc1)c1cc(Cl)cc(Cl)c1,CYP3a4_ic50
6.22,O=S(=O)(Nc1ccc(-c2ccncc2)cc1)c1cc(Cl)cc(Cl)c1,CYP3a4_ic50
7,O=S(=O)(Nc1ccc(-n2ccnc2)cc1)c1cc(Cl)cc(Cl)c1,CYP3a4_ic50
4.82,O=S(=O)(Nc1ccc(-c2cc[nH]n2)cc1)c1cc(Cl)cc(Cl)c1,CYP3a4_ic50
4.57,O=S(=O)(Nc1ccc(-c2nnco2)cc1)c1cc(Cl)cc(Cl)c1,CYP3a4_ic50
4.89,O=S(=O)(Nc1ccc(-c2ccco2)cc1)c1cc(Cl)cc(Cl)c1,CYP3a4_ic50
5.8,O=S(=O)(Nc1ccc(-c2cnco2)cc1)c1cc(Cl)cc(Cl)c1,CYP3a4_ic50
4.6,Cc1ccccc1[C@H]1C[C@@H](NCc2ccc(Cl)cc2)CC[C@@H]1C(=O)N1CC(c2ccccc2)(c2ccccc2)C1,CYP3a4_ic50
4.75,Cc1c(Cc2cccc(NS(N)(=O)=O)c2F)c(=O)oc2cc(OC(=O)N(C)C)c(F)cc12,CYP3a4_ic50
5.24,CC[C@@H](Cn1cc(C#N)c2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,CYP3a4_ic50
6.03,CC[C@@H](Cn1cc(C)c2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,CYP3a4_ic50
6.24,CC[C@@H](Cn1ccc2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,CYP3a4_ic50
5,CC(C)(C1CCN(C(=O)c2cc(F)ccc2S(C)(=O)=O)CC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,CYP3a4_ic50
5,CC(C)(C1CCN(C(=O)c2ccc(S(C)(=O)=O)cc2OC(F)(F)F)CC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,CYP3a4_ic50
4.82,O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccn3ccnc3c2)c(F)c1,CYP3a4_ic50
7.1,CC(C)(C)n1nnnc1C(NCCNc1ccnc2cc(Cl)ccc12)c1ccc(Cl)cc1,CYP3a4_ic50
6.77,Cc1ccc(C(NCCNc2ccnc3cc(Cl)ccc23)c2nnnn2C(C)(C)C)cc1,CYP3a4_ic50
5.4,CS(=O)(=O)c1ccc(N2CCN(C(=O)C(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,CYP3a4_ic50
5.16,O=C(C(c1ccc(Cl)cc1)c1cccnc1)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,CYP3a4_ic50
5.2,FC(F)(F)c1ccc(N(c2cncnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,CYP3a4_ic50
4.92,CS(=O)(=O)c1ccc(N2CCC(N(c3ccc(C#N)cc3)c3cccnc3)CC2)cc1,CYP3a4_ic50
4.8,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)nc3)CC2)cc1,CYP3a4_ic50
5.28,N#Cc1ccccc1N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,CYP3a4_ic50
4.75,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,CYP3a4_ic50
4.82,O=C([C@@H](c1ccc(Cl)cc1)c1cccnc1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,CYP3a4_ic50
4.8,O=C(C(c1ccc(Cl)cc1)c1cccnc1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,CYP3a4_ic50
4.8,O=C(c1ccc(F)c(F)c1)N1CCN2C(=O)c3ccccc3[C@]12c1ccc(Cl)cc1,CYP3a4_ic50
5.58,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,CYP3a4_ic50
5.41,C[C@]12CC[C@@H]3c4ccc(CCBr)cc4CC[C@H]3[C@@H]1C[C@H](Cc1cccc(C(N)=O)c1)[C@@H]2O,CYP3a4_ic50
5.82,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](Cc1cccc(C(N)=O)c1)[C@@H]2O,CYP3a4_ic50
6.52,Cn1cncc1[C@](C)(O)C1=Cc2cccnc2[C@H](N2CCN(C(=O)OC(C)(C)C)CC2)c2ccc(Cl)cc21,CYP3a4_ic50
6.52,COCCOc1ccccc1N1CCN(C(=O)C2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)C2)CC1.Cl,CYP3a4_ic50
4.4,C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,CYP3a4_ic50
4.4,C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,CYP3a4_ic50
4.4,CC1(C)CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21,CYP3a4_ic50
4.4,CC1CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21,CYP3a4_ic50
4.4,Cn1c(CC(=O)N2CCc3ccccc32)nc(N2CCOCC2)cc1=O,CYP3a4_ic50
4.51,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(-c3ccncc3)cccc21,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(-c3cccnc3)cccc21,CYP3a4_ic50
4.96,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(-c3ccccn3)cccc21,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(-c3ccccc3)cccc21,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(OC(F)(F)F)cccc21,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c1cccc2C(F)(F)F,CYP3a4_ic50
4.4,COc1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(Br)cccc21,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(Cl)cccc21,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(F)cccc21,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2cc(Cl)ccc21,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2cc(F)ccc21,CYP3a4_ic50
4.4,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2ccccc21,CYP3a4_ic50
6.3,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)NC(Cc2ccccc2)CN(Cc2ccccc2)C(=O)OCc2cncs2)cs1,CYP3a4_ic50
6.66,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,CYP3a4_ic50
5.85,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N2CCN(C(=O)OCc3cncs3)CC2)C(C)C)cs1,CYP3a4_ic50
5.96,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)NCCNC(=O)OCc2cncs2)C(C)C)cs1,CYP3a4_ic50
6.57,CC(C)CN(CC[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)[C@H](CCN1CCOCC1)NC(=O)N(C)Cc1csc(C(C)C)n1,CYP3a4_ic50
6.46,CC(C)CN(CC[C@H](Cc1ccccc1)NC(=O)[C@H](CCN1CCOCC1)NC(=O)N(C)Cc1csc(C(C)C)n1)C(=O)OCc1cncs1,CYP3a4_ic50
6.47,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CCN(Cc2ccccc2Cl)C(=O)OCc2cncs2)Cc2ccccc2)cs1,CYP3a4_ic50
6.36,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CCN(Cc2ccc(Cl)cc2)C(=O)OCc2cncs2)Cc2ccccc2)cs1,CYP3a4_ic50
6.47,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)cs1,CYP3a4_ic50
6.5,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@H](CCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,CYP3a4_ic50
6.52,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N(CCCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,CYP3a4_ic50
5.78,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)NC2CCN(C(=O)OCc3cncs3)CC2)C(C)C)cs1,CYP3a4_ic50
5.74,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N2CCC(NC(=O)OCc3cncs3)CC2)C(C)C)cs1,CYP3a4_ic50
5.9,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)NCCCNC(=O)OCc2cncs2)C(C)C)cs1,CYP3a4_ic50
6.52,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@H](CCN(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,CYP3a4_ic50
6.2,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@H](CCNNC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,CYP3a4_ic50
