filename,affinity_qvina
ligand_1111.log,-7.3
ligand_1404.log,-7.9
ligand_1299.log,-8.6
ligand_2076.log,-3.6
ligand_2064.log,-9.1
ligand_2210.log,-8.8
ligand_1675.log,-8.9
ligand_2338.log,-10.5
ligand_1408.log,-7.6
ligand_1541.log,-7.6
ligand_2075.log,-5.0
ligand_2043.log,-7.7
ligand_1110.log,-7.4
ligand_1532.log,-4.5
ligand_1685.log,-4.4
ligand_1412.log,-9.1
ligand_2337.log,-10.0
ligand_2071.log,-8.1
ligand_2206.log,-4.9
ligand_1411.log,-9.4
ligand_1674.log,-9.5
ligand_203.log,-6.3
ligand_233.log,-8.2
ligand_2201.log,-8.7
ligand_140.log,3.7
ligand_1103.log,-9.3
ligand_1681.log,-6.5
ligand_2489.log,-6.4
ligand_2207.log,-6.7
ligand_2107.log,-8.0
ligand_1414.log,-9.0
ligand_2202.log,-7.5
ligand_1684.log,-5.5
ligand_2340.log,-7.3
ligand_205.log,-4.8
ligand_220.log,-8.8
ligand_2490.log,3.6
ligand_1113.log,-8.0
ligand_2102.log,-8.5
ligand_1673.log,-9.3
ligand_1416.log,-6.6
ligand_2336.log,-10.2
ligand_2616.log,-10.2
ligand_2493.log,-6.1
ligand_2062.log,-5.3
ligand_1418.log,2.0
ligand_2109.log,-7.6
ligand_2204.log,-8.5
ligand_1115.log,-8.3
ligand_2339.log,1.4
ligand_2200.log,-8.6
ligand_2042.log,27.9
ligand_2612.log,-7.7
ligand_2492.log,-8.3
ligand_2344.log,-8.9
ligand_2205.log,-7.7
ligand_1417.log,10.0
ligand_2101.log,-9.2
ligand_2211.log,-8.5
ligand_2619.log,-8.7
ligand_2063.log,-7.1
ligand_1116.log,-7.3
ligand_2342.log,-6.9
ligand_2496.log,-7.2
ligand_2103.log,-9.5
ligand_1415.log,-7.6
ligand_2212.log,-2.1
ligand_2620.log,-9.4
ligand_2347.log,-1.9
ligand_204.log,-6.3
ligand_2491.log,2.0
ligand_1106.log,-9.5
ligand_1420.log,-5.6
ligand_2214.log,-9.4
ligand_210.log,-5.8
ligand_2065.log,-9.6
ligand_2621.log,-8.4
ligand_2341.log,-8.1
ligand_2216.log,-9.0
ligand_2500.log,1.0
ligand_2724.log,-8.0
ligand_207.log,-6.5
ligand_2343.log,-8.3
ligand_2106.log,-8.3
ligand_1117.log,-8.0
ligand_2487.log,-8.6
ligand_2615.log,-5.6
ligand_2346.log,-6.0
ligand_2723.log,-8.8
ligand_2222.log,-8.2
ligand_1118.log,-7.5
ligand_2105.log,-11.0
ligand_2067.log,-9.1
ligand_2494.log,-7.7
ligand_2617.log,-9.3
ligand_2728.log,-10.0
ligand_1124.log,-9.6
ligand_2345.log,-9.4
ligand_2215.log,17.2
ligand_2066.log,-9.6
ligand_2495.log,-3.2
ligand_2348.log,-9.8
ligand_209.log,-8.3
ligand_2622.log,-10.1
ligand_2224.log,-10.2
ligand_2727.log,-3.9
ligand_2074.log,-9.1
ligand_111.log,-6.6
ligand_2498.log,-1.4
ligand_2110.log,-8.8
ligand_234.log,-10.0
ligand_2077.log,16.1
ligand_1123.log,-10.2
ligand_2618.log,-8.4
ligand_2225.log,-9.4
ligand_2752.log,-8.6
ligand_2497.log,-8.0
ligand_2755.log,-8.3
ligand_2104.log,-6.1
ligand_2850.log,-8.7
ligand_1122.log,-5.8
ligand_2219.log,-9.2
ligand_2754.log,-8.6
ligand_2626.log,-5.7
ligand_2499.log,-8.0
ligand_2355.log,-8.1
ligand_2725.log,-9.7
ligand_2113.log,-9.7
ligand_2869.log,-8.7
ligand_2349.log,-10.0
ligand_249.log,-8.5
ligand_1120.log,-7.5
ligand_2218.log,-10.4
ligand_2623.log,-8.8
ligand_2875.log,-6.6
ligand_2114.log,-10.3
ligand_2753.log,-6.1
ligand_2879.log,-6.2
ligand_2514.log,-8.7
ligand_1131.log,-5.7
ligand_2356.log,-8.7
ligand_2737.log,15.7
