filename,affinity_qvina
ligand_699.log,80.1
ligand_669.log,37.4
ligand_634.log,49.7
ligand_795.log,21.2
ligand_584.log,49.2
ligand_81.log,36.0
ligand_740.log,24.9
ligand_793.log,23.9
ligand_667.log,38.2
ligand_631.log,20.6
ligand_696.log,59.1
ligand_513.log,28.1
ligand_821.log,43.0
ligand_751.log,19.7
ligand_796.log,21.1
ligand_585.log,53.4
ligand_78.log,55.7
ligand_864.log,33.2
ligand_679.log,54.5
ligand_816.log,23.2
ligand_6.log,94.5
ligand_632.log,35.3
ligand_756.log,29.1
ligand_86.log,78.9
ligand_7.log,15.1
ligand_817.log,22.0
ligand_671.log,57.6
ligand_591.log,42.8
ligand_702.log,77.6
ligand_622.log,69.8
ligand_870.log,39.6
ligand_803.log,21.6
ligand_761.log,28.3
ligand_824.log,35.9
ligand_807.log,54.1
ligand_863.log,45.7
ligand_675.log,37.9
ligand_582.log,42.6
ligand_805.log,48.6
ligand_707.log,61.8
ligand_758.log,33.6
ligand_869.log,31.0
ligand_635.log,68.4
ligand_813.log,29.0
ligand_802.log,16.7
ligand_85.log,73.8
ligand_678.log,48.2
ligand_69.log,54.7
ligand_590.log,47.0
ligand_806.log,15.3
ligand_760.log,39.9
ligand_62.log,82.0
ligand_820.log,46.2
ligand_674.log,29.6
ligand_706.log,66.0
ligand_799.log,14.9
ligand_861.log,20.0
ligand_629.log,40.5
ligand_589.log,37.5
ligand_66.log,53.8
ligand_798.log,47.0
ligand_865.log,28.6
ligand_826.log,37.5
ligand_752.log,15.2
ligand_704.log,63.7
ligand_623.log,69.2
ligand_672.log,43.7
ligand_809.log,51.4
ligand_858.log,95.6
ligand_593.log,51.8
ligand_755.log,9.0
ligand_825.log,45.2
ligand_711.log,21.3
ligand_628.log,68.2
ligand_79.log,44.0
ligand_676.log,50.9
ligand_862.log,34.2
ligand_75.log,43.2
ligand_598.log,46.8
ligand_831.log,42.2
ligand_713.log,52.4
ligand_804.log,36.5
ligand_868.log,24.7
ligand_754.log,15.0
ligand_673.log,38.1
ligand_637.log,57.2
ligand_867.log,31.4
ligand_765.log,54.3
ligand_797.log,33.7
ligand_59.log,49.3
ligand_709.log,60.2
ligand_828.log,42.0
ligand_860.log,35.3
ligand_599.log,38.9
ligand_636.log,63.0
ligand_680.log,52.3
ligand_801.log,47.6
ligand_875.log,34.7
ligand_708.log,42.6
ligand_80.log,59.6
ligand_827.log,38.1
ligand_687.log,59.0
ligand_759.log,27.5
ligand_640.log,14.1
ligand_595.log,54.0
ligand_876.log,43.0
ligand_720.log,40.2
ligand_800.log,51.9
ligand_63.log,56.5
ligand_871.log,26.4
ligand_763.log,49.7
ligand_67.log,49.7
ligand_808.log,70.1
ligand_82.log,95.3
ligand_721.log,41.3
ligand_592.log,39.8
ligand_642.log,69.8
ligand_879.log,39.9
ligand_684.log,42.6
ligand_70.log,55.8
ligand_874.log,36.7
ligand_829.log,35.8
ligand_753.log,31.2
ligand_810.log,57.4
ligand_605.log,29.5
ligand_644.log,66.6
ligand_872.log,20.9
ligand_714.log,45.2
ligand_68.log,55.5
ligand_873.log,31.7
ligand_762.log,37.9
ligand_5.log,119.5
ligand_835.log,49.0
ligand_685.log,51.4
ligand_638.log,74.6
ligand_811.log,54.3
ligand_718.log,47.9
ligand_878.log,40.1
ligand_757.log,29.9
ligand_884.log,18.2
ligand_602.log,26.7
ligand_839.log,55.3
ligand_686.log,54.9
ligand_646.log,78.5
ligand_71.log,37.8
ligand_812.log,57.2
ligand_880.log,37.3
ligand_904.log,13.4
ligand_715.log,59.9
ligand_764.log,32.7
ligand_902.log,21.6
ligand_877.log,14.9
ligand_969.log,23.3
ligand_834.log,41.3
ligand_907.log,43.3
ligand_712.log,43.4
ligand_946.log,52.9
ligand_87.log,62.2
ligand_767.log,46.8
ligand_883.log,22.3
ligand_8.log,114.5
ligand_830.log,39.3
ligand_949.log,12.0
ligand_716.log,47.7
ligand_882.log,18.6
ligand_950.log,57.5
ligand_913.log,43.9
ligand_766.log,35.6
ligand_885.log,23.2
ligand_833.log,41.9
ligand_710.log,62.8
ligand_881.log,31.4
ligand_952.log,88.4
ligand_90.log,61.1
ligand_887.log,35.9
ligand_778.log,57.3
ligand_717.log,44.8
ligand_838.log,35.4
ligand_908.log,40.9
ligand_886.log,35.4
ligand_719.log,46.3
ligand_776.log,50.0
ligand_895.log,35.1
ligand_953.log,78.9
ligand_906.log,45.6
ligand_832.log,32.0
ligand_892.log,24.5
ligand_726.log,32.2
ligand_888.log,40.5
ligand_912.log,27.4
ligand_729.log,19.2
ligand_894.log,19.5
ligand_840.log,46.5
ligand_95.log,60.1
ligand_889.log,14.1
ligand_72.log,43.4
ligand_905.log,42.9
ligand_965.log,84.1
ligand_890.log,23.2
ligand_731.log,25.7
ligand_83.log,45.2
ligand_891.log,14.2
ligand_903.log,27.7
ligand_723.log,27.0
ligand_88.log,57.7
ligand_837.log,45.3
ligand_910.log,21.0
ligand_893.log,14.5
ligand_94.log,60.7
ligand_722.log,24.4
ligand_89.log,64.1
ligand_911.log,37.9
ligand_955.log,103.9
ligand_836.log,38.4
ligand_898.log,23.2
ligand_909.log,26.6
ligand_897.log,39.6
ligand_917.log,47.0
ligand_853.log,33.9
ligand_896.log,26.1
ligand_96.log,54.6
ligand_914.log,35.3
ligand_841.log,50.5
ligand_966.log,2.7
ligand_899.log,21.3
ligand_901.log,30.1
ligand_960.log,67.2
ligand_919.log,31.4
ligand_844.log,42.9
ligand_900.log,37.1
ligand_968.log,17.9
ligand_916.log,25.1
ligand_845.log,37.4
ligand_967.log,17.8
ligand_922.log,34.6
ligand_977.log,20.7
ligand_925.log,61.9
ligand_846.log,40.8
ligand_972.log,14.5
ligand_920.log,35.0
ligand_971.log,18.2
ligand_843.log,39.7
ligand_915.log,23.6
ligand_973.log,20.5
ligand_850.log,35.8
ligand_928.log,14.4
ligand_975.log,39.9
ligand_927.log,70.8
ligand_849.log,41.3
ligand_970.log,15.4
ligand_921.log,32.2
ligand_974.log,30.9
ligand_842.log,45.6
ligand_924.log,62.9
ligand_976.log,16.8
ligand_852.log,37.3
ligand_91.log,59.5
ligand_978.log,14.9
ligand_918.log,41.4
ligand_979.log,18.7
ligand_84.log,70.1
ligand_981.log,19.2
ligand_926.log,62.0
ligand_847.log,38.1
ligand_984.log,18.1
ligand_923.log,80.6
ligand_983.log,51.8
ligand_848.log,38.0
ligand_982.log,46.3
ligand_939.log,51.4
ligand_851.log,29.4
ligand_929.log,43.2
ligand_980.log,12.3
ligand_855.log,76.3
ligand_92.log,62.1
ligand_97.log,23.6
ligand_931.log,10.9
ligand_985.log,15.7
ligand_854.log,53.7
ligand_934.log,45.7
ligand_998.log,65.1
ligand_930.log,6.3
ligand_856.log,60.4
ligand_986.log,27.1
ligand_936.log,46.8
ligand_935.log,17.6
ligand_857.log,86.1
ligand_98.log,44.7
ligand_942.log,41.9
ligand_99.log,46.0
ligand_866.log,17.6
ligand_937.log,15.1
ligand_999.log,37.9
ligand_93.log,89.2
ligand_933.log,22.7
ligand_9.log,30.9
ligand_940.log,43.8
ligand_941.log,51.5
ligand_932.log,21.6
ligand_938.log,10.7
ligand_951.log,61.2
