Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_1017,8.029297,0.7538005,0.0479482,8.029297,0.7538005,0.0479482
ligand_source_row_1018,7.8378906,0.6882724,0.02398173,7.8378906,0.6882724,0.02398173
ligand_source_row_1019,8.010742,0.72974575,0.0047340393,8.010742,0.72974575,0.0047340393
ligand_source_row_102,7.5498047,0.2993951,0.027388254,7.5498047,0.2993951,0.027388254
ligand_source_row_1020,7.828125,0.6538157,0.01272583,7.828125,0.6538157,0.01272583
ligand_source_row_1021,7.904297,0.65662694,0.009567261,7.904297,0.65662694,0.009567261
ligand_source_row_1022,7.9921875,0.69515485,0.03378296,7.9921875,0.69515485,0.03378296
ligand_source_row_1023,7.9492188,0.6350891,0.014801025,7.9492188,0.6350891,0.014801025
ligand_source_row_1024,7.8935547,0.5707034,0.015150706,7.8935547,0.5707034,0.015150706
ligand_source_row_1025,8.068359,0.71680635,0.033543903,8.068359,0.71680635,0.033543903
ligand_source_row_1026,8.298828,0.8027204,0.042699177,8.298828,0.8027204,0.042699177
ligand_source_row_1027,8.166992,0.781687,0.025079092,8.166992,0.781687,0.025079092
ligand_source_row_1028,7.5634766,0.5148958,0.15435155,7.5634766,0.5148958,0.15435155
ligand_source_row_1029,7.1083984,0.3016817,0.12510554,7.1083984,0.3016817,0.12510554
ligand_source_row_103,7.8408203,0.3213848,0.030083975,7.8408203,0.3213848,0.030083975
ligand_source_row_1030,7.6240234,0.57703763,0.017073313,7.6240234,0.57703763,0.017073313
ligand_source_row_1031,7.529297,0.456726,0.07464091,7.529297,0.456726,0.07464091
ligand_source_row_1032,7.8759766,0.6593771,0.0074501038,7.8759766,0.6593771,0.0074501038
ligand_source_row_1033,7.5527344,0.45406866,0.071640015,7.5527344,0.45406866,0.071640015
ligand_source_row_1034,7.7304688,0.63294387,0.09870402,7.7304688,0.63294387,0.09870402
ligand_source_row_1035,7.571289,0.4613674,0.20729955,7.571289,0.4613674,0.20729955
ligand_source_row_1036,7.2041016,0.29509762,0.15341568,7.2041016,0.29509762,0.15341568
ligand_source_row_1037,7.8476562,0.5151599,0.035410564,7.8476562,0.5151599,0.035410564
ligand_source_row_1038,7.4345703,0.38318115,0.06344986,7.4345703,0.38318115,0.06344986
ligand_source_row_1039,7.798828,0.67632365,0.029851278,7.798828,0.67632365,0.029851278
ligand_source_row_104,7.9902344,0.49607724,0.5382131,7.9902344,0.49607724,0.5382131
ligand_source_row_1040,7.2353516,0.34268236,0.138635,7.2353516,0.34268236,0.138635
ligand_source_row_1041,7.336914,0.3637208,0.1132342,7.336914,0.3637208,0.1132342
ligand_source_row_1042,7.3603516,0.67198503,0.3548622,7.3603516,0.67198503,0.3548622
ligand_source_row_1043,7.5908203,0.7568298,0.27360407,7.5908203,0.7568298,0.27360407
ligand_source_row_1044,7.493164,0.4965487,0.55024594,7.493164,0.4965487,0.55024594
ligand_source_row_1045,7.4921875,0.89525723,0.87406415,7.4921875,0.89525723,0.87406415
ligand_source_row_1046,7.411133,0.67624974,0.098789215,7.411133,0.67624974,0.098789215
ligand_source_row_1047,7.2939453,0.6376595,0.3266131,7.2939453,0.6376595,0.3266131
ligand_source_row_1048,7.6914062,0.6890463,0.49935913,7.6914062,0.6890463,0.49935913
ligand_source_row_1049,7.583008,0.6599885,0.40206274,7.583008,0.6599885,0.40206274
ligand_source_row_105,7.3007812,0.566932,0.1970927,7.3007812,0.566932,0.1970927
ligand_source_row_1050,7.7226562,0.60429704,0.2287801,7.7226562,0.60429704,0.2287801
ligand_source_row_1051,7.4003906,0.6310015,0.09551493,7.4003906,0.6310015,0.09551493
ligand_source_row_1052,7.2626953,0.6303464,0.3515358,7.2626953,0.6303464,0.3515358
ligand_source_row_1053,7.1933594,0.6599439,0.29701233,7.1933594,0.6599439,0.29701233
ligand_source_row_1054,7.5009766,0.7973072,0.06180191,7.5009766,0.7973072,0.06180191
ligand_source_row_1055,7.477539,0.74045336,0.17356746,7.477539,0.74045336,0.17356746
ligand_source_row_1056,7.2890625,0.38681653,0.03583781,7.2890625,0.38681653,0.03583781
ligand_source_row_1057,8.105469,0.88137317,0.0566508,8.105469,0.88137317,0.0566508
ligand_source_row_1058,8.125,0.89373857,0.04196167,8.125,0.89373857,0.04196167
ligand_source_row_1059,8.244141,0.9297503,0.046361286,8.244141,0.9297503,0.046361286
ligand_source_row_106,7.051758,0.29720652,0.70008725,7.051758,0.29720652,0.70008725
ligand_source_row_1060,8.185547,0.8520435,0.021662394,8.185547,0.8520435,0.021662394
ligand_source_row_1061,7.845703,0.6830907,0.108942665,7.845703,0.6830907,0.108942665
ligand_source_row_1062,7.7695312,0.6876402,0.016835531,7.7695312,0.6876402,0.016835531
ligand_source_row_1063,8.011719,0.8075133,0.044830322,8.011719,0.8075133,0.044830322
ligand_source_row_1064,8.183594,0.80336887,0.01767985,8.183594,0.80336887,0.01767985
ligand_source_row_1065,8.003906,0.68044984,0.014912923,8.003906,0.68044984,0.014912923
ligand_source_row_1066,8.084961,0.77609867,0.0319252,8.084961,0.77609867,0.0319252
ligand_source_row_1067,8.310547,0.7842505,0.048924763,8.310547,0.7842505,0.048924763
ligand_source_row_1068,7.8251953,0.5913236,0.09357071,7.8251953,0.5913236,0.09357071
ligand_source_row_1069,8.092773,0.8639869,0.07715225,8.092773,0.8639869,0.07715225
ligand_source_row_107,6.151367,0.08715684,0.41116714,6.151367,0.08715684,0.41116714
ligand_source_row_1070,6.392578,0.1573267,1.4216563,6.392578,0.1573267,1.4216563
ligand_source_row_1071,5.9453125,0.03287999,0.32377115,5.9453125,0.03287999,0.32377115
ligand_source_row_1072,7.4902344,0.41320765,1.1532542,7.4902344,0.41320765,1.1532542
ligand_source_row_1073,6.517578,0.06363529,0.299647,6.517578,0.06363529,0.299647
ligand_source_row_1074,5.6171875,0.02166428,0.5340271,5.6171875,0.02166428,0.5340271
ligand_source_row_1075,5.6035156,0.011150916,0.21107483,5.6035156,0.011150916,0.21107483
ligand_source_row_1076,6.2226562,0.031085933,0.34235635,6.2226562,0.031085933,0.34235635
ligand_source_row_1077,5.0615234,0.0026941313,0.23600642,5.0615234,0.0026941313,0.23600642
ligand_source_row_1078,5.5166016,0.007272824,0.06333796,5.5166016,0.007272824,0.06333796
ligand_source_row_1079,5.254883,0.00569956,0.3905169,5.254883,0.00569956,0.3905169
ligand_source_row_108,7.0185547,0.1847024,0.0741717,7.0185547,0.1847024,0.0741717
ligand_source_row_1080,5.448242,0.00875474,0.27898535,5.448242,0.00875474,0.27898535
ligand_source_row_1081,5.501953,0.008852822,0.737971,5.501953,0.008852822,0.737971
ligand_source_row_1082,4.9726562,0.006456252,0.7759094,4.9726562,0.006456252,0.7759094
ligand_source_row_1083,7.484375,0.31532726,0.48999023,7.484375,0.31532726,0.48999023
ligand_source_row_1084,7.1777344,0.13123763,0.9226634,7.1777344,0.13123763,0.9226634
ligand_source_row_1085,6.9990234,0.1529836,0.5044492,6.9990234,0.1529836,0.5044492
ligand_source_row_1086,6.171875,0.1051536,0.9596863,6.171875,0.1051536,0.9596863
ligand_source_row_1087,5.0268555,0.009323018,0.9931345,5.0268555,0.009323018,0.9931345
ligand_source_row_1088,6.0546875,0.028474983,0.20997111,6.0546875,0.028474983,0.20997111
ligand_source_row_1089,5.836914,0.025548425,0.42011896,5.836914,0.025548425,0.42011896
ligand_source_row_109,7.0097656,0.2385849,0.25002542,7.0097656,0.2385849,0.25002542
ligand_source_row_1090,5.979492,0.025826659,0.16089249,5.979492,0.025826659,0.16089249
ligand_source_row_1091,6.533203,0.049247064,0.08228048,6.533203,0.049247064,0.08228048
ligand_source_row_1092,6.381836,0.036540784,0.41293716,6.381836,0.036540784,0.41293716
ligand_source_row_1093,5.538086,0.010543804,0.61985654,5.538086,0.010543804,0.61985654
ligand_source_row_1094,5.4833984,0.0038620501,0.13062923,5.4833984,0.0038620501,0.13062923
ligand_source_row_1097,5.9746094,0.03869967,0.8703868,5.9746094,0.03869967,0.8703868
ligand_source_row_1098,5.526367,0.013664074,0.7673683,5.526367,0.013664074,0.7673683
ligand_source_row_1099,5.345703,0.0067896126,0.9179942,5.345703,0.0067896126,0.9179942
ligand_source_row_110,6.6601562,0.21435803,0.03888957,6.6601562,0.21435803,0.03888957
ligand_source_row_1102,5.828125,0.016288344,0.49349976,5.828125,0.016288344,0.49349976
ligand_source_row_1104,4.3378906,0.0014913193,1.3517939,4.3378906,0.0014913193,1.3517939
ligand_source_row_1106,6.366211,0.04556594,0.02438736,6.366211,0.04556594,0.02438736
ligand_source_row_1107,6.868164,0.20138252,0.35092545,6.868164,0.20138252,0.35092545
ligand_source_row_1108,5.9101562,0.019731002,0.33398438,5.9101562,0.019731002,0.33398438
ligand_source_row_1109,7.0927734,0.0865168,0.34266534,7.0927734,0.0865168,0.34266534
ligand_source_row_111,6.0634766,0.03945092,0.77232236,6.0634766,0.03945092,0.77232236
ligand_source_row_1110,7.0234375,0.2660939,0.59504193,7.0234375,0.2660939,0.59504193
ligand_source_row_1111,6.9941406,0.16893876,0.14791362,6.9941406,0.16893876,0.14791362
ligand_source_row_1112,7.0976562,0.40931076,0.62439984,7.0976562,0.40931076,0.62439984
ligand_source_row_1113,6.8359375,0.11681351,0.60356647,6.8359375,0.11681351,0.60356647
ligand_source_row_1114,6.178711,0.07421382,0.5674782,6.178711,0.07421382,0.5674782
ligand_source_row_1115,5.4833984,0.014640101,0.662988,5.4833984,0.014640101,0.662988
ligand_source_row_1116,7.4296875,0.33056408,0.11495972,7.4296875,0.33056408,0.11495972
ligand_source_row_1117,5.055664,0.011859133,0.36803564,5.055664,0.011859133,0.36803564
ligand_source_row_1118,4.8603516,0.0034164423,0.10621516,4.8603516,0.0034164423,0.10621516
ligand_source_row_1119,4.9692383,0.006560991,2.3286955,4.9692383,0.006560991,2.3286955
ligand_source_row_112,6.4726562,0.034594852,0.015238444,6.4726562,0.034594852,0.015238444
ligand_source_row_1120,6.765625,0.12469871,0.024546305,6.765625,0.12469871,0.024546305
ligand_source_row_1122,4.7421875,0.0052206228,0.22376506,4.7421875,0.0052206228,0.22376506
ligand_source_row_1123,6.3007812,0.12588573,0.6984355,6.3007812,0.12588573,0.6984355
ligand_source_row_1124,5.5654297,0.009271021,0.21245702,5.5654297,0.009271021,0.21245702
ligand_source_row_1125,7.013672,0.14151393,0.049982708,7.013672,0.14151393,0.049982708
ligand_source_row_1126,7.033203,0.16559415,0.03182475,7.033203,0.16559415,0.03182475
ligand_source_row_1127,5.75,0.01106279,0.31959024,5.75,0.01106279,0.31959024
ligand_source_row_1128,5.088379,0.010281556,0.69859153,5.088379,0.010281556,0.69859153
ligand_source_row_1129,6.1054688,0.037566487,0.58674115,6.1054688,0.037566487,0.58674115
ligand_source_row_113,7.4726562,0.53827155,0.2695923,7.4726562,0.53827155,0.2695923
ligand_source_row_1130,6.9365234,0.21526092,0.41737238,6.9365234,0.21526092,0.41737238
ligand_source_row_1131,6.529297,0.056226026,0.44723,6.529297,0.056226026,0.44723
ligand_source_row_1132,7.432617,0.31620878,0.25019708,7.432617,0.31620878,0.25019708
ligand_source_row_1133,6.4960938,0.076224685,0.31766763,6.4960938,0.076224685,0.31766763
ligand_source_row_1134,6.928711,0.1611101,0.18682225,6.928711,0.1611101,0.18682225
ligand_source_row_1135,5.4091797,0.00848677,0.634861,5.4091797,0.00848677,0.634861
ligand_source_row_1136,6.5009766,0.060105063,0.22732925,6.5009766,0.060105063,0.22732925
ligand_source_row_1137,7.3203125,0.3048057,0.22665405,7.3203125,0.3048057,0.22665405
ligand_source_row_1138,5.2929688,0.025979437,0.5767924,5.2929688,0.025979437,0.5767924
ligand_source_row_1139,5.3378906,0.03872344,0.95647687,5.3378906,0.03872344,0.95647687
ligand_source_row_114,7.245117,0.20463018,0.20786922,7.245117,0.20463018,0.20786922
ligand_source_row_1140,4.8500977,0.039535016,0.55692893,4.8500977,0.039535016,0.55692893
ligand_source_row_1141,5.220703,0.024315745,0.24758403,5.220703,0.024315745,0.24758403
ligand_source_row_1142,5.3789062,0.032487776,0.08429972,5.3789062,0.032487776,0.08429972
ligand_source_row_1143,5.4179688,0.093849756,0.88253784,5.4179688,0.093849756,0.88253784
ligand_source_row_1144,5.8046875,0.14642118,0.14075725,5.8046875,0.14642118,0.14075725
ligand_source_row_1145,5.4033203,0.078342006,1.6000099,5.4033203,0.078342006,1.6000099
ligand_source_row_1146,5.756836,0.10907313,0.7923622,5.756836,0.10907313,0.7923622
ligand_source_row_1147,5.3759766,0.1019621,0.28919855,5.3759766,0.1019621,0.28919855
ligand_source_row_1148,5.479492,0.08603098,0.57350034,5.479492,0.08603098,0.57350034
ligand_source_row_1149,5.415039,0.06744784,0.38125992,5.415039,0.06744784,0.38125992
ligand_source_row_115,6.975586,0.27874807,0.029148102,6.975586,0.27874807,0.029148102
ligand_source_row_1150,5.6748047,0.2057674,0.157149,5.6748047,0.2057674,0.157149
ligand_source_row_1151,5.9316406,0.4453116,0.063298546,5.9316406,0.4453116,0.063298546
ligand_source_row_1152,6.401367,0.036026932,0.05990982,6.401367,0.036026932,0.05990982
ligand_source_row_1153,6.4921875,0.06705126,0.31733194,6.4921875,0.06705126,0.31733194
ligand_source_row_1154,8.151367,0.9288045,0.07264582,8.151367,0.9288045,0.07264582
ligand_source_row_1155,8.008789,0.95767957,0.18597794,8.008789,0.95767957,0.18597794
ligand_source_row_1156,8.345703,0.9858498,0.20281474,8.345703,0.9858498,0.20281474
ligand_source_row_1157,8.243164,0.95613015,0.03896459,8.243164,0.95613015,0.03896459
ligand_source_row_1158,7.6992188,0.8785406,0.45535278,7.6992188,0.8785406,0.45535278
ligand_source_row_1159,8.255859,0.9539774,0.10405985,8.255859,0.9539774,0.10405985
ligand_source_row_116,6.8222656,0.14541382,0.7495677,6.8222656,0.14541382,0.7495677
ligand_source_row_1160,8.2109375,0.95124316,0.12683105,8.2109375,0.95124316,0.12683105
ligand_source_row_1161,8.138672,0.94882077,0.32988992,8.138672,0.94882077,0.32988992
ligand_source_row_1162,7.7734375,0.9572643,0.34268188,7.7734375,0.9572643,0.34268188
ligand_source_row_1163,8.194336,0.92025506,0.5206744,8.194336,0.92025506,0.5206744
ligand_source_row_1164,8.027344,0.92101014,0.0642395,8.027344,0.92101014,0.0642395
ligand_source_row_1165,8.634766,0.9868676,0.15496318,8.634766,0.9868676,0.15496318
ligand_source_row_1166,7.928711,0.90740323,0.113895416,7.928711,0.90740323,0.113895416
ligand_source_row_1167,8.129883,0.9508805,0.13437271,8.129883,0.9508805,0.13437271
ligand_source_row_1168,7.9335938,0.67744213,0.1906128,7.9335938,0.67744213,0.1906128
ligand_source_row_1169,8.286133,0.83139676,0.51173276,8.286133,0.83139676,0.51173276
ligand_source_row_117,6.9248047,0.34596056,1.0766335,6.9248047,0.34596056,1.0766335
ligand_source_row_1170,8.185547,0.9882772,0.09799703,8.185547,0.9882772,0.09799703
ligand_source_row_1171,7.9609375,0.98669904,0.11520386,7.9609375,0.98669904,0.11520386
ligand_source_row_1172,8.326172,0.94970065,0.13172913,8.326172,0.94970065,0.13172913
ligand_source_row_1173,8.375,0.9816967,0.21358235,8.375,0.9816967,0.21358235
ligand_source_row_1174,6.4228516,0.0274889,0.31859717,6.4228516,0.0274889,0.31859717
ligand_source_row_1175,7.9970703,0.90195566,0.05329768,7.9970703,0.90195566,0.05329768
ligand_source_row_1176,7.666992,0.91394305,0.023451487,7.666992,0.91394305,0.023451487
ligand_source_row_1177,7.7978516,0.94738173,0.104211174,7.7978516,0.94738173,0.104211174
ligand_source_row_1178,8.103516,0.978442,0.101252235,8.103516,0.978442,0.101252235
ligand_source_row_1179,7.9072266,0.8628552,0.12265396,7.9072266,0.8628552,0.12265396
ligand_source_row_118,6.7285156,0.18664087,0.29082742,6.7285156,0.18664087,0.29082742
ligand_source_row_1180,7.611328,0.8819591,0.16325378,7.611328,0.8819591,0.16325378
ligand_source_row_1181,7.584961,0.91747606,0.0039711,7.584961,0.91747606,0.0039711
ligand_source_row_1182,7.864258,0.93207526,0.22488785,7.864258,0.93207526,0.22488785
ligand_source_row_1183,7.96875,0.9769291,0.3820292,7.96875,0.9769291,0.3820292
ligand_source_row_1184,7.7558594,0.98950076,0.3144277,7.7558594,0.98950076,0.3144277
ligand_source_row_1185,8.189453,0.95620155,0.47976175,8.189453,0.95620155,0.47976175
ligand_source_row_1186,7.982422,0.97854686,0.2789866,7.982422,0.97854686,0.2789866
ligand_source_row_1187,7.491211,0.96380955,0.11511612,7.491211,0.96380955,0.11511612
ligand_source_row_1188,7.8515625,0.97094905,0.04340617,7.8515625,0.97094905,0.04340617
ligand_source_row_1189,7.9375,0.99024427,0.15397136,7.9375,0.99024427,0.15397136
ligand_source_row_119,7.3447266,0.3945936,0.29265723,7.3447266,0.3945936,0.29265723
ligand_source_row_1190,7.5908203,0.9915935,0.12049738,7.5908203,0.9915935,0.12049738
ligand_source_row_1191,7.220703,0.9874414,0.17079163,7.220703,0.9874414,0.17079163
ligand_source_row_1192,8.248047,0.9829983,0.08961487,8.248047,0.9829983,0.08961487
ligand_source_row_1193,8.204102,0.95236474,0.34715143,8.204102,0.95236474,0.34715143
ligand_source_row_1194,8.036133,0.9525504,0.13992691,8.036133,0.9525504,0.13992691
ligand_source_row_1195,7.486328,0.98491806,0.061691284,7.486328,0.98491806,0.061691284
ligand_source_row_1196,7.875,0.9082963,0.1968689,7.875,0.9082963,0.1968689
ligand_source_row_1197,8.332031,0.975883,0.20774333,8.332031,0.975883,0.20774333
ligand_source_row_1198,8.131836,0.9225915,0.32499567,8.131836,0.9225915,0.32499567
ligand_source_row_1199,7.754883,0.30928218,0.10186132,7.754883,0.30928218,0.10186132
ligand_source_row_12,6.4814453,0.036298875,0.50229263,6.4814453,0.036298875,0.50229263
ligand_source_row_120,7.3115234,0.31838387,0.098300934,7.3115234,0.31838387,0.098300934
ligand_source_row_1200,7.7441406,0.31507888,0.30109152,7.7441406,0.31507888,0.30109152
ligand_source_row_1201,6.673828,0.1878607,0.39956155,6.673828,0.1878607,0.39956155
ligand_source_row_1202,7.133789,0.4879832,0.107364655,7.133789,0.4879832,0.107364655
ligand_source_row_1203,6.1904297,0.04386081,0.9303729,6.1904297,0.04386081,0.9303729
ligand_source_row_1204,5.5908203,0.024565673,0.65008926,5.5908203,0.024565673,0.65008926
ligand_source_row_1205,7.463867,0.5582904,0.28964615,7.463867,0.5582904,0.28964615
ligand_source_row_1206,7.729492,0.7332509,0.1998431,7.729492,0.7332509,0.1998431
ligand_source_row_1208,6.4804688,0.040642865,0.10004679,6.4804688,0.040642865,0.10004679
ligand_source_row_1209,6.038086,0.020626215,0.26702246,6.038086,0.020626215,0.26702246
ligand_source_row_121,7.125,0.642254,0.109079994,7.125,0.642254,0.109079994
ligand_source_row_1210,6.3154297,0.043686412,0.16017024,6.3154297,0.043686412,0.16017024
ligand_source_row_1211,6.9257812,0.736068,0.3067627,6.9257812,0.736068,0.3067627
ligand_source_row_1216,6.7753906,0.14215313,0.19940694,6.7753906,0.14215313,0.19940694
ligand_source_row_1217,7.220703,0.38807237,0.40411887,7.220703,0.38807237,0.40411887
ligand_source_row_1218,6.9140625,0.88141733,0.1723531,6.9140625,0.88141733,0.1723531
ligand_source_row_1219,7.225586,0.63904065,0.22320938,7.225586,0.63904065,0.22320938
ligand_source_row_122,5.7753906,0.009496688,0.09932963,5.7753906,0.009496688,0.09932963
ligand_source_row_1220,6.381836,0.59243,0.20362727,6.381836,0.59243,0.20362727
ligand_source_row_1221,6.720703,0.7079177,0.19549052,6.720703,0.7079177,0.19549052
ligand_source_row_1222,7.131836,0.8332468,0.042291004,7.131836,0.8332468,0.042291004
ligand_source_row_1223,7.024414,0.44683823,0.06460953,7.024414,0.44683823,0.06460953
ligand_source_row_1224,7.314453,0.50454736,0.060206097,7.314453,0.50454736,0.060206097
ligand_source_row_1225,7.008789,0.49734187,0.52468234,7.008789,0.49734187,0.52468234
ligand_source_row_1226,6.8408203,0.5225159,0.12778091,6.8408203,0.5225159,0.12778091
ligand_source_row_1227,6.9453125,0.7765566,0.40152994,6.9453125,0.7765566,0.40152994
ligand_source_row_1228,7.508789,0.7421328,0.15194066,7.508789,0.7421328,0.15194066
ligand_source_row_1229,6.725586,0.59482527,0.2622312,6.725586,0.59482527,0.2622312
ligand_source_row_123,6.8095703,0.25274116,0.19349544,6.8095703,0.25274116,0.19349544
ligand_source_row_1230,7.475586,0.8726099,0.11379369,7.475586,0.8726099,0.11379369
ligand_source_row_1231,6.756836,0.75306517,0.11662165,6.756836,0.75306517,0.11662165
ligand_source_row_1232,7.1748047,0.5706762,0.34466934,7.1748047,0.5706762,0.34466934
ligand_source_row_1233,7.1601562,0.76314783,0.06741333,7.1601562,0.76314783,0.06741333
ligand_source_row_1234,6.834961,0.72786915,0.15384293,6.834961,0.72786915,0.15384293
ligand_source_row_1235,5.7685547,0.61136776,0.038984936,5.7685547,0.61136776,0.038984936
ligand_source_row_1236,6.4384766,0.56249535,0.12645848,6.4384766,0.56249535,0.12645848
ligand_source_row_1237,6.6376953,0.5739745,0.23178482,6.6376953,0.5739745,0.23178482
ligand_source_row_1238,6.334961,0.64318895,0.010929108,6.334961,0.64318895,0.010929108
ligand_source_row_1239,6.220703,0.7245216,0.12224833,6.220703,0.7245216,0.12224833
ligand_source_row_124,7.044922,0.21929634,0.031295776,7.044922,0.21929634,0.031295776
ligand_source_row_1240,7.076172,0.92504907,0.08376566,7.076172,0.92504907,0.08376566
ligand_source_row_1241,6.5634766,0.18783,0.7439003,6.5634766,0.18783,0.7439003
ligand_source_row_1242,6.446289,0.08778152,0.370121,6.446289,0.08778152,0.370121
ligand_source_row_1243,6.7695312,0.1540918,0.25419107,6.7695312,0.1540918,0.25419107
ligand_source_row_1244,6.6875,0.21118957,0.2906189,6.6875,0.21118957,0.2906189
ligand_source_row_1245,7.4091797,0.571245,0.08097712,7.4091797,0.571245,0.08097712
ligand_source_row_1246,7.291992,0.42751807,0.26251602,7.291992,0.42751807,0.26251602
ligand_source_row_1247,6.536133,0.0446008,0.055993397,6.536133,0.0446008,0.055993397
ligand_source_row_1248,7.682617,0.6025256,0.29176202,7.682617,0.6025256,0.29176202
ligand_source_row_1249,7.2041016,0.47741786,0.3374672,7.2041016,0.47741786,0.3374672
ligand_source_row_125,7.1953125,0.2468185,0.22968547,7.1953125,0.2468185,0.22968547
ligand_source_row_1250,6.7060547,0.060854197,0.1556638,6.7060547,0.060854197,0.1556638
ligand_source_row_1255,6.3378906,0.026573021,0.20696513,6.3378906,0.026573021,0.20696513
ligand_source_row_1256,5.779297,0.023525618,0.90243024,5.779297,0.023525618,0.90243024
ligand_source_row_1257,6.357422,0.047323674,0.3399302,6.357422,0.047323674,0.3399302
ligand_source_row_1258,5.486328,0.008941663,0.75020856,5.486328,0.008941663,0.75020856
ligand_source_row_1259,6.305664,0.04664124,0.3654213,6.305664,0.04664124,0.3654213
ligand_source_row_126,6.4746094,0.08367428,0.60260516,6.4746094,0.08367428,0.60260516
ligand_source_row_1260,5.4453125,0.0060926196,0.29599,5.4453125,0.0060926196,0.29599
ligand_source_row_1261,5.5371094,0.01871946,0.5843353,5.5371094,0.01871946,0.5843353
ligand_source_row_1262,6.3183594,0.03380476,0.3671112,6.3183594,0.03380476,0.3671112
ligand_source_row_1263,6.2285156,0.022126112,0.073145546,6.2285156,0.022126112,0.073145546
ligand_source_row_1264,7.120117,0.11343244,0.3936399,7.120117,0.11343244,0.3936399
ligand_source_row_1265,7.4589844,0.2024178,0.58055115,7.4589844,0.2024178,0.58055115
ligand_source_row_1266,7.729492,0.41470054,0.2655983,7.729492,0.41470054,0.2655983
ligand_source_row_1267,7.201172,0.2027458,0.32725525,7.201172,0.2027458,0.32725525
ligand_source_row_1268,7.529297,0.23868152,0.13527934,7.529297,0.23868152,0.13527934
ligand_source_row_1269,7.5498047,0.26118028,0.024061838,7.5498047,0.26118028,0.024061838
ligand_source_row_127,7.040039,0.18965366,0.14537938,7.040039,0.18965366,0.14537938
ligand_source_row_1270,6.9746094,0.051571593,0.7120209,6.9746094,0.051571593,0.7120209
ligand_source_row_1271,7.3447266,0.14032458,0.87266415,7.3447266,0.14032458,0.87266415
ligand_source_row_1272,6.823242,0.14272253,0.62696713,6.823242,0.14272253,0.62696713
ligand_source_row_1273,7.21875,0.1444596,0.5173442,7.21875,0.1444596,0.5173442
ligand_source_row_1274,6.294922,0.02174677,1.4796396,6.294922,0.02174677,1.4796396
ligand_source_row_1275,5.3828125,0.006538635,0.45051065,5.3828125,0.006538635,0.45051065
ligand_source_row_1276,8.1328125,0.47462073,0.29961142,8.1328125,0.47462073,0.29961142
ligand_source_row_1277,8.035156,0.577817,0.2675476,8.035156,0.577817,0.2675476
ligand_source_row_1278,7.640625,0.3894983,0.22142537,7.640625,0.3894983,0.22142537
ligand_source_row_1279,7.1953125,0.18986419,0.044474285,7.1953125,0.18986419,0.044474285
ligand_source_row_128,7.1503906,0.4566664,0.13343811,7.1503906,0.4566664,0.13343811
ligand_source_row_1280,7.7001953,0.24128088,0.1652565,7.7001953,0.24128088,0.1652565
ligand_source_row_1281,5.1572266,0.0039627417,0.097304024,5.1572266,0.0039627417,0.097304024
ligand_source_row_1282,6.4716797,0.16961557,2.5265644,6.4716797,0.16961557,2.5265644
ligand_source_row_1283,7.2382812,0.07778686,0.4561564,7.2382812,0.07778686,0.4561564
ligand_source_row_1284,6.71875,0.027027456,0.5717265,6.71875,0.027027456,0.5717265
ligand_source_row_1286,7.5908203,0.3165709,0.9048602,7.5908203,0.3165709,0.9048602
ligand_source_row_1287,7.5527344,0.14926013,0.68767804,7.5527344,0.14926013,0.68767804
ligand_source_row_1288,6.5625,0.028825713,0.40426636,6.5625,0.028825713,0.40426636
ligand_source_row_1289,5.7001953,0.014461187,0.8077838,5.7001953,0.014461187,0.8077838
ligand_source_row_129,7.038086,0.40137717,0.14620335,7.038086,0.40137717,0.14620335
ligand_source_row_1290,6.883789,0.11931141,1.4987425,6.883789,0.11931141,1.4987425
ligand_source_row_1291,7.8632812,0.29392433,0.3249817,7.8632812,0.29392433,0.3249817
ligand_source_row_1292,7.791992,0.29897588,0.11258316,7.791992,0.29897588,0.11258316
ligand_source_row_1293,7.7265625,0.32672703,0.065968834,7.7265625,0.32672703,0.065968834
ligand_source_row_1294,7.6347656,0.33517456,0.43426004,7.6347656,0.33517456,0.43426004
ligand_source_row_1295,5.138672,0.004831264,0.34052023,5.138672,0.004831264,0.34052023
ligand_source_row_1296,7.390625,0.27137876,0.39627075,7.390625,0.27137876,0.39627075
ligand_source_row_1297,5.9648438,0.84677297,0.09186808,5.9648438,0.84677297,0.09186808
ligand_source_row_1298,6.4960938,0.13184878,0.1651408,6.4960938,0.13184878,0.1651408
ligand_source_row_1299,7.1171875,0.39615196,0.0057678223,7.1171875,0.39615196,0.0057678223
ligand_source_row_13,5.9472656,0.016703378,0.11025492,5.9472656,0.016703378,0.11025492
ligand_source_row_130,6.7001953,0.13857007,0.21143977,6.7001953,0.13857007,0.21143977
ligand_source_row_1300,7.4609375,0.6910509,0.13501994,7.4609375,0.6910509,0.13501994
ligand_source_row_1301,6.7421875,0.321295,0.27026367,6.7421875,0.321295,0.27026367
ligand_source_row_1302,7.6435547,0.667843,0.02321752,7.6435547,0.667843,0.02321752
ligand_source_row_1303,7.2871094,0.5780028,0.06803894,7.2871094,0.5780028,0.06803894
ligand_source_row_1304,7.1445312,0.49076536,0.06612142,7.1445312,0.49076536,0.06612142
ligand_source_row_1305,7.3847656,0.5541743,0.0554657,7.3847656,0.5541743,0.0554657
ligand_source_row_1306,5.5195312,0.04627029,0.5288188,5.5195312,0.04627029,0.5288188
