Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_374,7.3779297,0.08808966,0.39527765,7.3779297,0.08808966,0.39527765
ligand_source_row_375,7.290039,0.10304218,0.26402155,7.290039,0.10304218,0.26402155
ligand_source_row_376,6.067383,0.008084539,0.51417416,6.067383,0.008084539,0.51417416
ligand_source_row_377,6.020508,0.014470959,0.5168292,6.020508,0.014470959,0.5168292
ligand_source_row_378,5.6904297,0.008558171,0.22524388,5.6904297,0.008558171,0.22524388
ligand_source_row_379,6.0009766,0.008243295,0.072961174,6.0009766,0.008243295,0.072961174
ligand_source_row_38,7.151367,0.30964458,1.0563393,7.151367,0.30964458,1.0563393
ligand_source_row_380,6.959961,0.08967821,0.14278539,6.959961,0.08967821,0.14278539
ligand_source_row_382,5.991211,0.014204279,0.025730133,5.991211,0.014204279,0.025730133
ligand_source_row_383,7.875,0.6861262,0.08247884,7.875,0.6861262,0.08247884
ligand_source_row_384,7.7539062,0.3090164,0.65127563,7.7539062,0.3090164,0.65127563
ligand_source_row_385,7.7226562,0.49531177,0.21096802,7.7226562,0.49531177,0.21096802
ligand_source_row_386,7.9472656,0.6630831,0.058965046,7.9472656,0.6630831,0.058965046
ligand_source_row_387,7.8720703,0.72173053,0.11209488,7.8720703,0.72173053,0.11209488
ligand_source_row_388,7.7998047,0.7050982,0.07803726,7.7998047,0.7050982,0.07803726
ligand_source_row_389,5.205078,0.0052374215,0.28338113,5.205078,0.0052374215,0.28338113
ligand_source_row_39,7.348633,0.69015,0.1585223,7.348633,0.69015,0.1585223
ligand_source_row_391,6.2626953,0.03922542,0.34419122,6.2626953,0.03922542,0.34419122
ligand_source_row_392,6.1552734,0.019080603,0.2700437,6.1552734,0.019080603,0.2700437
ligand_source_row_393,6.5117188,0.17813732,0.21969604,6.5117188,0.17813732,0.21969604
ligand_source_row_394,7.3554688,0.58583665,0.0050760903,7.3554688,0.58583665,0.0050760903
ligand_source_row_395,7.0458984,0.32023513,0.12257258,7.0458984,0.32023513,0.12257258
ligand_source_row_396,6.901367,0.27306488,0.1713295,6.901367,0.27306488,0.1713295
ligand_source_row_4,6.1054688,0.025148008,0.1426595,6.1054688,0.025148008,0.1426595
ligand_source_row_40,7.0146484,0.40295997,0.43656793,7.0146484,0.40295997,0.43656793
ligand_source_row_41,6.926758,0.39969873,0.2237587,6.926758,0.39969873,0.2237587
ligand_source_row_42,6.286133,0.14154671,0.08463923,6.286133,0.14154671,0.08463923
ligand_source_row_429,5.091797,0.005144468,0.40653992,5.091797,0.005144468,0.40653992
ligand_source_row_43,7.326172,0.70242655,0.2443695,7.326172,0.70242655,0.2443695
ligand_source_row_431,5.5996094,0.021968469,1.0577646,5.5996094,0.021968469,1.0577646
ligand_source_row_432,5.348633,0.011495044,0.5369708,5.348633,0.011495044,0.5369708
ligand_source_row_433,5.446289,0.022218527,1.0651894,5.446289,0.022218527,1.0651894
ligand_source_row_434,5.435547,0.017307209,0.75433856,5.435547,0.017307209,0.75433856
ligand_source_row_435,6.4335938,0.03957598,0.28211465,6.4335938,0.03957598,0.28211465
ligand_source_row_436,5.3046875,0.0034739058,0.16543579,5.3046875,0.0034739058,0.16543579
ligand_source_row_437,5.734375,0.009836712,0.50513715,5.734375,0.009836712,0.50513715
ligand_source_row_438,5.6220703,0.025355635,0.82978696,5.6220703,0.025355635,0.82978696
ligand_source_row_439,6.208008,0.022782143,0.49003473,6.208008,0.022782143,0.49003473
ligand_source_row_44,6.7685547,0.052133605,0.07552465,6.7685547,0.052133605,0.07552465
ligand_source_row_443,5.1708984,0.0039299997,0.096897125,5.1708984,0.0039299997,0.096897125
ligand_source_row_445,6.163086,0.04956651,0.40823746,6.163086,0.04956651,0.40823746
ligand_source_row_446,7.078125,0.56449485,0.1222229,7.078125,0.56449485,0.1222229
ligand_source_row_447,6.904297,0.68351763,0.17918396,6.904297,0.68351763,0.17918396
ligand_source_row_448,7.154297,0.52120423,0.009170532,7.154297,0.52120423,0.009170532
ligand_source_row_449,5.361328,0.5239951,0.1622467,5.361328,0.5239951,0.1622467
ligand_source_row_45,7.088867,0.46959102,0.29672623,7.088867,0.46959102,0.29672623
ligand_source_row_451,5.741211,0.027419254,0.22750218,5.741211,0.027419254,0.22750218
ligand_source_row_452,7.053711,0.5385107,0.13923518,7.053711,0.5385107,0.13923518
ligand_source_row_453,7.283203,0.554974,0.028427124,7.283203,0.554974,0.028427124
ligand_source_row_454,7.298828,0.81020534,0.06740824,7.298828,0.81020534,0.06740824
ligand_source_row_455,6.8691406,0.7125418,0.13229878,6.8691406,0.7125418,0.13229878
ligand_source_row_456,7.076172,0.727142,0.1689504,7.076172,0.727142,0.1689504
