Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_131,6.8203125,0.18173987,0.26044717,6.8203125,0.18173987,0.26044717
ligand_source_row_132,6.3007812,0.06904832,0.38190714,6.3007812,0.06904832,0.38190714
ligand_source_row_134,7.739258,0.78240526,0.1182696,7.739258,0.78240526,0.1182696
ligand_source_row_135,7.743164,0.8801583,0.13181941,7.743164,0.8801583,0.13181941
ligand_source_row_138,7.368164,0.6599162,0.17760594,7.368164,0.6599162,0.17760594
ligand_source_row_139,6.455078,0.1113206,2.0943348,6.455078,0.1113206,2.0943348
ligand_source_row_14,8.026367,0.966076,0.35141373,8.026367,0.966076,0.35141373
ligand_source_row_140,6.5478516,0.083871424,1.8833046,6.5478516,0.083871424,1.8833046
ligand_source_row_143,5.3828125,0.013429476,0.6769816,5.3828125,0.013429476,0.6769816
ligand_source_row_144,5.7490234,0.018813908,0.09382502,5.7490234,0.018813908,0.09382502
ligand_source_row_145,6.477539,0.036779456,0.20137914,6.477539,0.036779456,0.20137914
ligand_source_row_146,6.1210938,0.06461709,0.13050334,6.1210938,0.06461709,0.13050334
ligand_source_row_147,5.904297,0.024631392,0.9313202,5.904297,0.024631392,0.9313202
