Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_874,6.5703125,0.32349044,0.27804565,6.5703125,0.32349044,0.27804565
ligand_source_row_875,6.1689453,0.15365422,0.2630755,6.1689453,0.15365422,0.2630755
ligand_source_row_876,6.5351562,0.16802543,0.15436809,6.5351562,0.16802543,0.15436809
ligand_source_row_877,4.8867188,0.1488165,0.110961914,4.8867188,0.1488165,0.110961914
ligand_source_row_878,4.979492,0.83548236,0.14942805,4.979492,0.83548236,0.14942805
ligand_source_row_879,5.416992,0.24925154,0.32444635,5.416992,0.24925154,0.32444635
ligand_source_row_880,5.4228516,0.20438649,0.6920001,5.4228516,0.20438649,0.6920001
ligand_source_row_881,5.008789,0.13208555,0.12381363,5.008789,0.13208555,0.12381363
ligand_source_row_882,6.1689453,0.31136155,0.2418658,6.1689453,0.31136155,0.2418658
ligand_source_row_883,6.6191406,0.34366632,0.10085551,6.6191406,0.34366632,0.10085551
ligand_source_row_884,6.120117,0.6584235,0.22109349,6.120117,0.6584235,0.22109349
ligand_source_row_885,6.076172,0.86221826,0.16441345,6.076172,0.86221826,0.16441345
ligand_source_row_886,6.2597656,0.16863157,0.7200267,6.2597656,0.16863157,0.7200267
ligand_source_row_887,6.307617,0.4706984,0.43211237,6.307617,0.4706984,0.43211237
ligand_source_row_888,5.8027344,0.41307214,0.19617207,5.8027344,0.41307214,0.19617207
ligand_source_row_889,6.279297,0.7691437,0.20870464,6.279297,0.7691437,0.20870464
ligand_source_row_890,5.6376953,0.5863199,0.22234471,5.6376953,0.5863199,0.22234471
ligand_source_row_891,7.0322266,0.40067765,0.026014963,7.0322266,0.40067765,0.026014963
ligand_source_row_892,5.078125,0.56137455,0.21431477,5.078125,0.56137455,0.21431477
ligand_source_row_893,5.0126953,0.13101763,0.1484108,5.0126953,0.13101763,0.1484108
ligand_source_row_894,5.2646484,0.02334905,0.032901764,5.2646484,0.02334905,0.032901764
ligand_source_row_895,4.833008,0.060377765,0.37081274,4.833008,0.060377765,0.37081274
ligand_source_row_896,6.029297,0.12116799,1.2602793,6.029297,0.12116799,1.2602793
ligand_source_row_897,6.1416016,0.15224852,0.59277725,6.1416016,0.15224852,0.59277725
ligand_source_row_898,5.7089844,0.042362396,0.10158793,5.7089844,0.042362396,0.10158793
ligand_source_row_899,5.125,0.172719,0.6177063,5.125,0.172719,0.6177063
ligand_source_row_9,5.5185547,0.5239005,0.0495135,5.5185547,0.5239005,0.0495135
ligand_source_row_90,6.1132812,0.07353884,0.18370564,6.1132812,0.07353884,0.18370564
ligand_source_row_900,5.5947266,0.26155627,0.5713641,5.5947266,0.26155627,0.5713641
ligand_source_row_901,5.0371094,0.59914684,0.32443747,5.0371094,0.59914684,0.32443747
ligand_source_row_902,4.8447266,0.26071718,0.2935524,4.8447266,0.26071718,0.2935524
ligand_source_row_903,5.973633,0.2661203,0.20035172,5.973633,0.2661203,0.20035172
ligand_source_row_904,5.352539,0.18900642,0.37861505,5.352539,0.18900642,0.37861505
ligand_source_row_905,6.154297,0.15601158,1.1525217,6.154297,0.15601158,1.1525217
ligand_source_row_906,6.022461,0.27368253,0.51339084,6.022461,0.27368253,0.51339084
ligand_source_row_907,4.866211,0.026130147,0.551253,4.866211,0.026130147,0.551253
ligand_source_row_908,5.279297,0.25493392,0.6046295,5.279297,0.25493392,0.6046295
ligand_source_row_909,4.9453125,0.18363507,0.18154907,4.9453125,0.18363507,0.18154907
ligand_source_row_91,5.935547,0.090431005,0.22447205,5.935547,0.090431005,0.22447205
ligand_source_row_910,4.618164,0.17877755,1.0041237,4.618164,0.17877755,1.0041237
ligand_source_row_911,5.1601562,0.22414754,0.23522949,5.1601562,0.22414754,0.23522949
ligand_source_row_912,5.2978516,0.08633193,0.27562842,5.2978516,0.08633193,0.27562842
ligand_source_row_914,6.338867,0.09980175,0.03240331,6.338867,0.09980175,0.03240331
ligand_source_row_915,5.341797,0.025947135,0.13564555,5.341797,0.025947135,0.13564555
ligand_source_row_92,5.930664,0.4207819,0.13592911,5.930664,0.4207819,0.13592911
ligand_source_row_921,5.3496094,0.13940325,0.16471863,5.3496094,0.13940325,0.16471863
ligand_source_row_922,5.1884766,0.16634607,0.055698395,5.1884766,0.16634607,0.055698395
ligand_source_row_924,6.298828,0.20071825,0.30033875,6.298828,0.20071825,0.30033875
ligand_source_row_93,5.1933594,0.10139871,0.0676829,5.1933594,0.10139871,0.0676829
ligand_source_row_939,5.2890625,0.07779984,0.3605652,5.2890625,0.07779984,0.3605652
ligand_source_row_94,5.1210938,0.1656287,0.21078491,5.1210938,0.1656287,0.21078491
ligand_source_row_940,5.774414,0.39426082,0.42413712,5.774414,0.39426082,0.42413712
ligand_source_row_941,5.432617,0.20831853,0.16833878,5.432617,0.20831853,0.16833878
ligand_source_row_942,5.685547,0.13163492,1.1493988,5.685547,0.13163492,1.1493988
ligand_source_row_95,4.8154297,0.034054596,0.43115616,4.8154297,0.034054596,0.43115616
ligand_source_row_950,5.6933594,0.24567701,0.61871845,5.6933594,0.24567701,0.61871845
ligand_source_row_951,6.461914,0.2926444,0.20812352,6.461914,0.2926444,0.20812352
ligand_source_row_952,6.2041016,0.39131254,0.61933774,6.2041016,0.39131254,0.61933774
ligand_source_row_953,5.758789,0.2326555,0.07153702,5.758789,0.2326555,0.07153702
ligand_source_row_954,4.9404297,0.063407436,0.04331843,4.9404297,0.063407436,0.04331843
ligand_source_row_955,5.995117,0.14069939,0.2025795,5.995117,0.14069939,0.2025795
ligand_source_row_957,6.114258,0.3770833,0.2796669,6.114258,0.3770833,0.2796669
ligand_source_row_958,6.138672,0.21359178,0.16521709,6.138672,0.21359178,0.16521709
ligand_source_row_96,5.0625,0.07186507,0.12657674,5.0625,0.07186507,0.12657674
ligand_source_row_966,5.3720703,0.16637108,0.8394101,5.3720703,0.16637108,0.8394101
ligand_source_row_968,5.626953,0.47819093,0.6985321,5.626953,0.47819093,0.6985321
ligand_source_row_969,5.774414,0.14274967,0.07576879,5.774414,0.14274967,0.07576879
ligand_source_row_97,5.506836,0.08200072,0.9566078,5.506836,0.08200072,0.9566078
ligand_source_row_970,6.463867,0.3482309,0.24630101,6.463867,0.3482309,0.24630101
ligand_source_row_971,5.6308594,0.23857802,0.85535175,5.6308594,0.23857802,0.85535175
ligand_source_row_972,4.4682617,0.124141455,0.5939544,4.4682617,0.124141455,0.5939544
ligand_source_row_973,5.260742,0.25812522,0.16717911,5.260742,0.25812522,0.16717911
ligand_source_row_974,5.015625,0.20279504,0.17489624,5.015625,0.20279504,0.17489624
ligand_source_row_975,6.536133,0.566204,0.2846311,6.536133,0.566204,0.2846311
ligand_source_row_976,5.254883,0.118090495,0.14734268,5.254883,0.118090495,0.14734268
ligand_source_row_977,4.6484375,0.10685275,0.13697307,4.6484375,0.10685275,0.13697307
ligand_source_row_978,4.654297,0.15191546,0.21921284,4.654297,0.15191546,0.21921284
ligand_source_row_979,4.9970703,0.06546688,0.036767323,4.9970703,0.06546688,0.036767323
ligand_source_row_980,5.2197266,0.106929585,0.6230609,5.2197266,0.106929585,0.6230609
ligand_source_row_981,5.4365234,0.05878975,0.20133846,5.4365234,0.05878975,0.20133846
ligand_source_row_982,5.3085938,0.065390974,0.2418518,5.3085938,0.065390974,0.2418518
ligand_source_row_983,5.6992188,0.50905097,0.9876811,5.6992188,0.50905097,0.9876811
ligand_source_row_984,6.515625,0.41994286,0.070729576,6.515625,0.41994286,0.070729576
ligand_source_row_985,4.491211,0.1228666,0.285923,4.491211,0.1228666,0.285923
ligand_source_row_986,6.0625,0.2620621,0.123413086,6.0625,0.2620621,0.123413086
ligand_source_row_987,5.5664062,0.03970039,0.23554485,5.5664062,0.03970039,0.23554485
ligand_source_row_988,4.1816406,0.01079019,0.17250061,4.1816406,0.01079019,0.17250061
ligand_source_row_990,6.4316406,0.3931381,0.09292094,6.4316406,0.3931381,0.09292094
ligand_source_row_991,5.109375,0.109606326,0.11465454,5.109375,0.109606326,0.11465454
ligand_source_row_992,5.4101562,0.04876986,0.6609395,5.4101562,0.04876986,0.6609395
ligand_source_row_993,5.076172,0.039996568,0.34316507,5.076172,0.039996568,0.34316507
ligand_source_row_994,4.5166016,0.025616486,0.05053075,4.5166016,0.025616486,0.05053075
ligand_source_row_995,4.4033203,0.038758934,0.15741348,4.4033203,0.038758934,0.15741348
ligand_source_row_996,5.3828125,0.2313219,0.1459554,5.3828125,0.2313219,0.1459554
ligand_source_row_997,5.2958984,0.35075244,0.15778987,5.2958984,0.35075244,0.15778987
ligand_source_row_998,5.2695312,0.35304424,0.32306924,5.2695312,0.35304424,0.32306924
ligand_source_row_999,5.334961,0.029065043,0.062503815,5.334961,0.029065043,0.062503815
